time,USD_JPY_close,USD_JPY_volume
2019-01-08T10:10:00.000000000Z,108.800,121
2019-01-08T10:15:00.000000000Z,108.830,60
2019-01-08T10:20:00.000000000Z,108.826,59
2019-01-08T10:25:00.000000000Z,108.762,131
2019-01-08T10:30:00.000000000Z,108.788,102
2019-01-08T10:35:00.000000000Z,108.772,58
2019-01-08T10:40:00.000000000Z,108.760,77
2019-01-08T10:45:00.000000000Z,108.738,42
2019-01-08T10:50:00.000000000Z,108.700,127
2019-01-08T10:55:00.000000000Z,108.720,70
2019-01-08T11:00:00.000000000Z,108.716,38
2019-01-08T11:05:00.000000000Z,108.717,73
2019-01-08T11:10:00.000000000Z,108.724,69
2019-01-08T11:15:00.000000000Z,108.718,39
2019-01-08T11:20:00.000000000Z,108.712,63
2019-01-08T11:25:00.000000000Z,108.706,61
2019-01-08T11:30:00.000000000Z,108.744,83
2019-01-08T11:35:00.000000000Z,108.756,73
2019-01-08T11:40:00.000000000Z,108.768,72
2019-01-08T11:45:00.000000000Z,108.743,64
2019-01-08T11:50:00.000000000Z,108.743,88
2019-01-08T11:55:00.000000000Z,108.726,69
2019-01-08T12:00:00.000000000Z,108.732,62
2019-01-08T12:05:00.000000000Z,108.682,44
2019-01-08T12:10:00.000000000Z,108.641,74
2019-01-08T12:15:00.000000000Z,108.628,85
2019-01-08T12:20:00.000000000Z,108.646,81
2019-01-08T12:25:00.000000000Z,108.672,37
2019-01-08T12:30:00.000000000Z,108.690,102
2019-01-08T12:35:00.000000000Z,108.678,75
2019-01-08T12:40:00.000000000Z,108.676,93
2019-01-08T12:45:00.000000000Z,108.732,71
2019-01-08T12:50:00.000000000Z,108.719,104
2019-01-08T12:55:00.000000000Z,108.769,94
2019-01-08T13:00:00.000000000Z,108.728,130
2019-01-08T13:05:00.000000000Z,108.722,81
2019-01-08T13:10:00.000000000Z,108.792,201
2019-01-08T13:15:00.000000000Z,108.832,232
2019-01-08T13:20:00.000000000Z,108.776,132
2019-01-08T13:25:00.000000000Z,108.776,90
2019-01-08T13:30:00.000000000Z,108.790,64
2019-01-08T13:35:00.000000000Z,108.802,95
2019-01-08T13:40:00.000000000Z,108.808,118
2019-01-08T13:45:00.000000000Z,108.814,100
2019-01-08T13:50:00.000000000Z,108.853,182
2019-01-08T13:55:00.000000000Z,108.874,85
2019-01-08T14:00:00.000000000Z,108.889,166
2019-01-08T14:05:00.000000000Z,108.920,167
2019-01-08T14:10:00.000000000Z,108.908,114
2019-01-08T14:15:00.000000000Z,108.906,84
2019-01-08T14:20:00.000000000Z,108.920,71
2019-01-08T14:25:00.000000000Z,108.938,61
2019-01-08T14:30:00.000000000Z,108.935,148
2019-01-08T14:35:00.000000000Z,108.887,176
2019-01-08T14:40:00.000000000Z,108.916,198
2019-01-08T14:45:00.000000000Z,108.890,173
2019-01-08T14:50:00.000000000Z,108.892,137
2019-01-08T14:55:00.000000000Z,108.862,239
2019-01-08T15:00:00.000000000Z,108.856,177
2019-01-08T15:05:00.000000000Z,108.895,86
2019-01-08T15:10:00.000000000Z,108.803,185
2019-01-08T15:15:00.000000000Z,108.738,233
2019-01-08T15:20:00.000000000Z,108.774,170
2019-01-08T15:25:00.000000000Z,108.751,191
2019-01-08T15:30:00.000000000Z,108.760,191
2019-01-08T15:35:00.000000000Z,108.774,130
2019-01-08T15:40:00.000000000Z,108.701,231
2019-01-08T15:45:00.000000000Z,108.686,197
2019-01-08T15:50:00.000000000Z,108.660,193
2019-01-08T15:55:00.000000000Z,108.620,212
2019-01-08T16:00:00.000000000Z,108.628,278
2019-01-08T16:05:00.000000000Z,108.656,164
2019-01-08T16:10:00.000000000Z,108.581,234
2019-01-08T16:15:00.000000000Z,108.592,228
2019-01-08T16:20:00.000000000Z,108.610,192
2019-01-08T16:25:00.000000000Z,108.579,151
2019-01-08T16:30:00.000000000Z,108.478,412
2019-01-08T16:35:00.000000000Z,108.504,201
2019-01-08T16:40:00.000000000Z,108.544,147
2019-01-08T16:45:00.000000000Z,108.535,155
2019-01-08T16:50:00.000000000Z,108.531,93
2019-01-08T16:55:00.000000000Z,108.584,135
2019-01-08T17:00:00.000000000Z,108.602,131
2019-01-08T17:05:00.000000000Z,108.583,85
2019-01-08T17:10:00.000000000Z,108.578,93
2019-01-08T17:15:00.000000000Z,108.640,160
2019-01-08T17:20:00.000000000Z,108.618,137
2019-01-08T17:25:00.000000000Z,108.582,103
2019-01-08T17:30:00.000000000Z,108.566,64
2019-01-08T17:35:00.000000000Z,108.534,83
2019-01-08T17:40:00.000000000Z,108.530,73
2019-01-08T17:45:00.000000000Z,108.506,80
2019-01-08T17:50:00.000000000Z,108.540,83
2019-01-08T17:55:00.000000000Z,108.590,102
2019-01-08T18:00:00.000000000Z,108.624,175
2019-01-08T18:05:00.000000000Z,108.622,94
2019-01-08T18:10:00.000000000Z,108.626,103
2019-01-08T18:15:00.000000000Z,108.644,121
2019-01-08T18:20:00.000000000Z,108.633,86
2019-01-08T18:25:00.000000000Z,108.634,90
2019-01-08T18:30:00.000000000Z,108.636,53
2019-01-08T18:35:00.000000000Z,108.620,41
2019-01-08T18:40:00.000000000Z,108.610,58
2019-01-08T18:45:00.000000000Z,108.616,62
2019-01-08T18:50:00.000000000Z,108.671,104
2019-01-08T18:55:00.000000000Z,108.645,143
2019-01-08T19:00:00.000000000Z,108.628,87
2019-01-08T19:05:00.000000000Z,108.652,105
2019-01-08T19:10:00.000000000Z,108.654,82
2019-01-08T19:15:00.000000000Z,108.670,83
2019-01-08T19:20:00.000000000Z,108.640,48
2019-01-08T19:25:00.000000000Z,108.663,61
2019-01-08T19:30:00.000000000Z,108.650,58
2019-01-08T19:35:00.000000000Z,108.650,42
2019-01-08T19:40:00.000000000Z,108.674,53
2019-01-08T19:45:00.000000000Z,108.678,46
2019-01-08T19:50:00.000000000Z,108.668,50
2019-01-08T19:55:00.000000000Z,108.649,68
2019-01-08T20:00:00.000000000Z,108.634,70
2019-01-08T20:05:00.000000000Z,108.652,55
2019-01-08T20:10:00.000000000Z,108.682,68
2019-01-08T20:15:00.000000000Z,108.680,37
2019-01-08T20:20:00.000000000Z,108.690,40
2019-01-08T20:25:00.000000000Z,108.718,48
2019-01-08T20:30:00.000000000Z,108.758,75
2019-01-08T20:35:00.000000000Z,108.774,91
2019-01-08T20:40:00.000000000Z,108.758,39
2019-01-08T20:45:00.000000000Z,108.755,79
2019-01-08T20:50:00.000000000Z,108.793,59
2019-01-08T20:55:00.000000000Z,108.764,56
2019-01-08T21:00:00.000000000Z,108.752,35
2019-01-08T21:05:00.000000000Z,108.754,15
2019-01-08T21:10:00.000000000Z,108.767,27
2019-01-08T21:15:00.000000000Z,108.778,27
2019-01-08T21:20:00.000000000Z,108.796,13
2019-01-08T21:25:00.000000000Z,108.788,11
2019-01-08T21:30:00.000000000Z,108.803,30
2019-01-08T21:35:00.000000000Z,108.818,59
2019-01-08T21:40:00.000000000Z,108.793,32
2019-01-08T21:45:00.000000000Z,108.791,23
2019-01-08T21:50:00.000000000Z,108.754,73
2019-01-08T21:55:00.000000000Z,108.732,26
2019-01-08T22:00:00.000000000Z,108.754,4
2019-01-08T22:05:00.000000000Z,108.752,11
2019-01-08T22:10:00.000000000Z,108.740,9
2019-01-08T22:15:00.000000000Z,108.732,74
2019-01-08T22:20:00.000000000Z,108.738,14
2019-01-08T22:25:00.000000000Z,108.741,1
2019-01-08T22:30:00.000000000Z,108.744,5
2019-01-08T22:35:00.000000000Z,108.818,133
2019-01-08T22:40:00.000000000Z,108.798,42
2019-01-08T22:45:00.000000000Z,108.820,50
2019-01-08T22:50:00.000000000Z,108.800,30
2019-01-08T22:55:00.000000000Z,108.798,18
2019-01-08T23:00:00.000000000Z,108.808,38
2019-01-08T23:05:00.000000000Z,108.764,27
2019-01-08T23:10:00.000000000Z,108.784,18
2019-01-08T23:15:00.000000000Z,108.796,11
2019-01-08T23:20:00.000000000Z,108.820,18
2019-01-08T23:25:00.000000000Z,108.827,25
2019-01-08T23:30:00.000000000Z,108.796,23
2019-01-08T23:35:00.000000000Z,108.793,11
2019-01-08T23:40:00.000000000Z,108.802,32
2019-01-08T23:45:00.000000000Z,108.798,58
2019-01-08T23:50:00.000000000Z,108.770,32
2019-01-08T23:55:00.000000000Z,108.752,79
2019-01-09T00:00:00.000000000Z,108.736,69
2019-01-09T00:05:00.000000000Z,108.719,75
2019-01-09T00:10:00.000000000Z,108.779,100
2019-01-09T00:15:00.000000000Z,108.781,81
2019-01-09T00:20:00.000000000Z,108.754,120
2019-01-09T00:25:00.000000000Z,108.778,134
2019-01-09T00:30:00.000000000Z,108.784,116
2019-01-09T00:35:00.000000000Z,108.758,77
2019-01-09T00:40:00.000000000Z,108.779,50
2019-01-09T00:45:00.000000000Z,108.822,88
2019-01-09T00:50:00.000000000Z,108.712,209
2019-01-09T00:55:00.000000000Z,108.714,181
2019-01-09T01:00:00.000000000Z,108.719,70
2019-01-09T01:05:00.000000000Z,108.708,74
2019-01-09T01:10:00.000000000Z,108.719,57
2019-01-09T01:15:00.000000000Z,108.778,145
2019-01-09T01:20:00.000000000Z,108.748,77
2019-01-09T01:25:00.000000000Z,108.764,59
2019-01-09T01:30:00.000000000Z,108.721,146
2019-01-09T01:35:00.000000000Z,108.704,93
2019-01-09T01:40:00.000000000Z,108.746,149
2019-01-09T01:45:00.000000000Z,108.762,96
2019-01-09T01:50:00.000000000Z,108.762,52
2019-01-09T01:55:00.000000000Z,108.791,89
2019-01-09T02:00:00.000000000Z,108.822,135
2019-01-09T02:05:00.000000000Z,108.820,77
2019-01-09T02:10:00.000000000Z,108.904,208
2019-01-09T02:15:00.000000000Z,108.839,161
2019-01-09T02:20:00.000000000Z,108.846,56
2019-01-09T02:25:00.000000000Z,108.908,72
2019-01-09T02:30:00.000000000Z,108.898,76
2019-01-09T02:35:00.000000000Z,108.921,106
2019-01-09T02:40:00.000000000Z,108.970,201
2019-01-09T02:45:00.000000000Z,108.940,97
2019-01-09T02:50:00.000000000Z,108.940,134
2019-01-09T02:55:00.000000000Z,108.910,80
2019-01-09T03:00:00.000000000Z,108.914,60
2019-01-09T03:05:00.000000000Z,108.935,59
2019-01-09T03:10:00.000000000Z,108.932,45
2019-01-09T03:15:00.000000000Z,108.906,40
2019-01-09T03:20:00.000000000Z,108.904,19
2019-01-09T03:25:00.000000000Z,108.872,55
2019-01-09T03:30:00.000000000Z,108.869,68
2019-01-09T03:35:00.000000000Z,108.846,114
2019-01-09T03:40:00.000000000Z,108.871,89
2019-01-09T03:45:00.000000000Z,108.854,62
2019-01-09T03:50:00.000000000Z,108.868,70
2019-01-09T03:55:00.000000000Z,108.898,85
2019-01-09T04:00:00.000000000Z,108.884,96
2019-01-09T04:05:00.000000000Z,108.946,85
2019-01-09T04:10:00.000000000Z,108.939,43
2019-01-09T04:15:00.000000000Z,108.904,56
2019-01-09T04:20:00.000000000Z,108.897,67
2019-01-09T04:25:00.000000000Z,108.916,44
2019-01-09T04:30:00.000000000Z,108.896,30
2019-01-09T04:35:00.000000000Z,108.889,41
2019-01-09T04:40:00.000000000Z,108.896,53
2019-01-09T04:45:00.000000000Z,108.861,51
2019-01-09T04:50:00.000000000Z,108.884,40
2019-01-09T04:55:00.000000000Z,108.867,134
2019-01-09T05:00:00.000000000Z,108.824,62
2019-01-09T05:05:00.000000000Z,108.858,33
2019-01-09T05:10:00.000000000Z,108.890,62
2019-01-09T05:15:00.000000000Z,108.888,19
2019-01-09T05:20:00.000000000Z,108.918,44
2019-01-09T05:25:00.000000000Z,108.890,41
2019-01-09T05:30:00.000000000Z,108.890,65
2019-01-09T05:35:00.000000000Z,108.868,51
2019-01-09T05:40:00.000000000Z,108.843,42
2019-01-09T05:45:00.000000000Z,108.829,47
2019-01-09T05:50:00.000000000Z,108.834,40
2019-01-09T05:55:00.000000000Z,108.856,38
2019-01-09T06:00:00.000000000Z,108.880,110
2019-01-09T06:05:00.000000000Z,108.856,65
2019-01-09T06:10:00.000000000Z,108.838,57
2019-01-09T06:15:00.000000000Z,108.842,59
2019-01-09T06:20:00.000000000Z,108.853,49
2019-01-09T06:25:00.000000000Z,108.852,49
2019-01-09T06:30:00.000000000Z,108.823,40
2019-01-09T06:35:00.000000000Z,108.848,48
2019-01-09T06:40:00.000000000Z,108.832,25
2019-01-09T06:45:00.000000000Z,108.840,25
2019-01-09T06:50:00.000000000Z,108.837,33
2019-01-09T06:55:00.000000000Z,108.837,22
2019-01-09T07:00:00.000000000Z,108.837,66
2019-01-09T07:05:00.000000000Z,108.858,106
2019-01-09T07:10:00.000000000Z,108.930,163
2019-01-09T07:15:00.000000000Z,108.924,108
2019-01-09T07:20:00.000000000Z,108.923,63
2019-01-09T07:25:00.000000000Z,108.965,78
2019-01-09T07:30:00.000000000Z,108.936,84
2019-01-09T07:35:00.000000000Z,108.939,117
2019-01-09T07:40:00.000000000Z,108.898,94
2019-01-09T07:45:00.000000000Z,108.860,126
2019-01-09T07:50:00.000000000Z,108.864,70
2019-01-09T07:55:00.000000000Z,108.914,76
2019-01-09T08:00:00.000000000Z,108.882,148
2019-01-09T08:05:00.000000000Z,108.820,122
2019-01-09T08:10:00.000000000Z,108.856,174
2019-01-09T08:15:00.000000000Z,108.872,121
2019-01-09T08:20:00.000000000Z,108.847,106
2019-01-09T08:25:00.000000000Z,108.880,68
2019-01-09T08:30:00.000000000Z,108.844,89
2019-01-09T08:35:00.000000000Z,108.830,82
2019-01-09T08:40:00.000000000Z,108.852,53
2019-01-09T08:45:00.000000000Z,108.864,89
2019-01-09T08:50:00.000000000Z,108.860,82
2019-01-09T08:55:00.000000000Z,108.874,40
2019-01-09T09:00:00.000000000Z,108.916,91
2019-01-09T09:05:00.000000000Z,108.924,76
2019-01-09T09:10:00.000000000Z,108.932,80
2019-01-09T09:15:00.000000000Z,108.945,74
2019-01-09T09:20:00.000000000Z,108.928,51
2019-01-09T09:25:00.000000000Z,108.917,32
2019-01-09T09:30:00.000000000Z,108.914,60
2019-01-09T09:35:00.000000000Z,108.954,49
2019-01-09T09:40:00.000000000Z,108.919,58
2019-01-09T09:45:00.000000000Z,108.950,46
2019-01-09T09:50:00.000000000Z,108.937,50
2019-01-09T09:55:00.000000000Z,108.908,54
2019-01-09T10:00:00.000000000Z,108.911,77
2019-01-09T10:05:00.000000000Z,108.921,72
2019-01-09T10:10:00.000000000Z,108.923,73
2019-01-09T10:15:00.000000000Z,108.912,23
2019-01-09T10:20:00.000000000Z,108.892,66
2019-01-09T10:25:00.000000000Z,108.921,60
2019-01-09T10:30:00.000000000Z,108.938,51
2019-01-09T10:35:00.000000000Z,108.919,75
2019-01-09T10:40:00.000000000Z,108.910,84
2019-01-09T10:45:00.000000000Z,108.916,48
2019-01-09T10:50:00.000000000Z,108.914,57
2019-01-09T10:55:00.000000000Z,108.888,40
2019-01-09T11:00:00.000000000Z,108.908,60
2019-01-09T11:05:00.000000000Z,108.861,62
2019-01-09T11:10:00.000000000Z,108.874,59
2019-01-09T11:15:00.000000000Z,108.900,46
2019-01-09T11:20:00.000000000Z,108.912,52
2019-01-09T11:25:00.000000000Z,108.902,42
2019-01-09T11:30:00.000000000Z,108.892,65
2019-01-09T11:35:00.000000000Z,108.899,54
2019-01-09T11:40:00.000000000Z,108.878,55
2019-01-09T11:45:00.000000000Z,108.856,65
2019-01-09T11:50:00.000000000Z,108.872,59
2019-01-09T11:55:00.000000000Z,108.915,59
2019-01-09T12:00:00.000000000Z,108.921,68
2019-01-09T12:05:00.000000000Z,108.916,63
2019-01-09T12:10:00.000000000Z,108.896,82
2019-01-09T12:15:00.000000000Z,108.908,54
2019-01-09T12:20:00.000000000Z,108.910,54
2019-01-09T12:25:00.000000000Z,108.930,38
2019-01-09T12:30:00.000000000Z,108.926,45
2019-01-09T12:35:00.000000000Z,108.926,51
2019-01-09T12:40:00.000000000Z,108.913,47
2019-01-09T12:45:00.000000000Z,108.914,85
2019-01-09T12:50:00.000000000Z,108.888,46
2019-01-09T12:55:00.000000000Z,108.883,78
2019-01-09T13:00:00.000000000Z,108.870,69
2019-01-09T13:05:00.000000000Z,108.878,67
2019-01-09T13:10:00.000000000Z,108.864,61
2019-01-09T13:15:00.000000000Z,108.837,93
2019-01-09T13:20:00.000000000Z,108.832,67
2019-01-09T13:25:00.000000000Z,108.834,49
2019-01-09T13:30:00.000000000Z,108.812,89
2019-01-09T13:35:00.000000000Z,108.753,165
2019-01-09T13:40:00.000000000Z,108.745,105
2019-01-09T13:45:00.000000000Z,108.744,124
2019-01-09T13:50:00.000000000Z,108.760,86
2019-01-09T13:55:00.000000000Z,108.750,115
2019-01-09T14:00:00.000000000Z,108.667,184
2019-01-09T14:05:00.000000000Z,108.648,185
2019-01-09T14:10:00.000000000Z,108.654,202
2019-01-09T14:15:00.000000000Z,108.631,123
2019-01-09T14:20:00.000000000Z,108.619,149
2019-01-09T14:25:00.000000000Z,108.644,165
2019-01-09T14:30:00.000000000Z,108.595,378
2019-01-09T14:35:00.000000000Z,108.524,538
2019-01-09T14:40:00.000000000Z,108.476,349
2019-01-09T14:45:00.000000000Z,108.484,325
2019-01-09T14:50:00.000000000Z,108.480,298
2019-01-09T14:55:00.000000000Z,108.448,231
2019-01-09T15:00:00.000000000Z,108.366,448
2019-01-09T15:05:00.000000000Z,108.315,477
2019-01-09T15:10:00.000000000Z,108.252,381
2019-01-09T15:15:00.000000000Z,108.198,519
2019-01-09T15:20:00.000000000Z,108.206,331
2019-01-09T15:25:00.000000000Z,108.225,280
2019-01-09T15:30:00.000000000Z,108.194,341
2019-01-09T15:35:00.000000000Z,108.225,245
2019-01-09T15:40:00.000000000Z,108.064,531
2019-01-09T15:45:00.000000000Z,108.130,477
2019-01-09T15:50:00.000000000Z,108.166,390
2019-01-09T15:55:00.000000000Z,108.188,279
2019-01-09T16:00:00.000000000Z,108.260,277
2019-01-09T16:05:00.000000000Z,108.240,173
2019-01-09T16:10:00.000000000Z,108.275,223
2019-01-09T16:15:00.000000000Z,108.248,206
2019-01-09T16:20:00.000000000Z,108.263,212
2019-01-09T16:25:00.000000000Z,108.271,113
2019-01-09T16:30:00.000000000Z,108.282,151
2019-01-09T16:35:00.000000000Z,108.322,203
2019-01-09T16:40:00.000000000Z,108.260,141
2019-01-09T16:45:00.000000000Z,108.326,176
2019-01-09T16:50:00.000000000Z,108.384,259
2019-01-09T16:55:00.000000000Z,108.393,117
2019-01-09T17:00:00.000000000Z,108.396,117
2019-01-09T17:05:00.000000000Z,108.356,90
2019-01-09T17:10:00.000000000Z,108.330,93
2019-01-09T17:15:00.000000000Z,108.334,93
2019-01-09T17:20:00.000000000Z,108.326,76
2019-01-09T17:25:00.000000000Z,108.288,100
2019-01-09T17:30:00.000000000Z,108.315,62
2019-01-09T17:35:00.000000000Z,108.294,69
2019-01-09T17:40:00.000000000Z,108.294,51
2019-01-09T17:45:00.000000000Z,108.295,66
2019-01-09T17:50:00.000000000Z,108.279,33
2019-01-09T17:55:00.000000000Z,108.320,77
2019-01-09T18:00:00.000000000Z,108.262,146
2019-01-09T18:05:00.000000000Z,108.268,82
2019-01-09T18:10:00.000000000Z,108.266,67
2019-01-09T18:15:00.000000000Z,108.267,84
2019-01-09T18:20:00.000000000Z,108.287,84
2019-01-09T18:25:00.000000000Z,108.264,46
2019-01-09T18:30:00.000000000Z,108.272,74
2019-01-09T18:35:00.000000000Z,108.260,59
2019-01-09T18:40:00.000000000Z,108.269,48
2019-01-09T18:45:00.000000000Z,108.243,41
2019-01-09T18:50:00.000000000Z,108.232,56
2019-01-09T18:55:00.000000000Z,108.264,99
2019-01-09T19:00:00.000000000Z,108.258,791
2019-01-09T19:05:00.000000000Z,108.244,339
2019-01-09T19:10:00.000000000Z,108.308,211
2019-01-09T19:15:00.000000000Z,108.168,381
2019-01-09T19:20:00.000000000Z,108.072,659
2019-01-09T19:25:00.000000000Z,108.124,428
2019-01-09T19:30:00.000000000Z,108.162,381
2019-01-09T19:35:00.000000000Z,108.227,338
2019-01-09T19:40:00.000000000Z,108.314,290
2019-01-09T19:45:00.000000000Z,108.352,248
2019-01-09T19:50:00.000000000Z,108.273,176
2019-01-09T19:55:00.000000000Z,108.281,146
2019-01-09T20:00:00.000000000Z,108.289,167
2019-01-09T20:05:00.000000000Z,108.269,129
2019-01-09T20:10:00.000000000Z,108.275,110
2019-01-09T20:15:00.000000000Z,108.282,73
2019-01-09T20:20:00.000000000Z,108.211,98
2019-01-09T20:25:00.000000000Z,108.164,140
2019-01-09T20:30:00.000000000Z,108.129,318
2019-01-09T20:35:00.000000000Z,108.052,320
2019-01-09T20:40:00.000000000Z,108.052,224
2019-01-09T20:45:00.000000000Z,108.044,115
2019-01-09T20:50:00.000000000Z,108.038,131
2019-01-09T20:55:00.000000000Z,108.008,241
2019-01-09T21:00:00.000000000Z,108.031,73
2019-01-09T21:05:00.000000000Z,108.025,34
2019-01-09T21:10:00.000000000Z,108.014,22
2019-01-09T21:15:00.000000000Z,108.018,31
2019-01-09T21:20:00.000000000Z,108.032,36
2019-01-09T21:25:00.000000000Z,108.044,53
2019-01-09T21:30:00.000000000Z,108.058,41
2019-01-09T21:35:00.000000000Z,108.062,49
2019-01-09T21:40:00.000000000Z,108.085,26
2019-01-09T21:45:00.000000000Z,108.117,21
2019-01-09T21:50:00.000000000Z,108.130,26
2019-01-09T21:55:00.000000000Z,108.160,36
2019-01-09T22:00:00.000000000Z,108.124,7
2019-01-09T22:05:00.000000000Z,108.155,20
2019-01-09T22:10:00.000000000Z,108.155,54
2019-01-09T22:15:00.000000000Z,108.154,70
2019-01-09T22:20:00.000000000Z,108.161,13
2019-01-09T22:25:00.000000000Z,108.164,7
2019-01-09T22:30:00.000000000Z,108.162,22
2019-01-09T22:35:00.000000000Z,108.160,26
2019-01-09T22:40:00.000000000Z,108.160,8
2019-01-09T22:45:00.000000000Z,108.154,32
2019-01-09T22:50:00.000000000Z,108.160,29
2019-01-09T22:55:00.000000000Z,108.158,15
2019-01-09T23:00:00.000000000Z,108.164,42
2019-01-09T23:05:00.000000000Z,108.173,22
2019-01-09T23:10:00.000000000Z,108.158,18
2019-01-09T23:15:00.000000000Z,108.164,27
2019-01-09T23:20:00.000000000Z,108.222,45
2019-01-09T23:25:00.000000000Z,108.212,38
2019-01-09T23:30:00.000000000Z,108.228,38
2019-01-09T23:35:00.000000000Z,108.209,65
2019-01-09T23:40:00.000000000Z,108.188,67
2019-01-09T23:45:00.000000000Z,108.203,69
2019-01-09T23:50:00.000000000Z,108.180,49
2019-01-09T23:55:00.000000000Z,108.187,43
2019-01-10T00:00:00.000000000Z,108.182,232
2019-01-10T00:05:00.000000000Z,108.190,246
2019-01-10T00:10:00.000000000Z,108.152,181
2019-01-10T00:15:00.000000000Z,108.144,196
2019-01-10T00:20:00.000000000Z,108.152,113
2019-01-10T00:25:00.000000000Z,108.141,106
2019-01-10T00:30:00.000000000Z,108.132,153
2019-01-10T00:35:00.000000000Z,108.204,142
2019-01-10T00:40:00.000000000Z,108.162,107
2019-01-10T00:45:00.000000000Z,108.122,138
2019-01-10T00:50:00.000000000Z,108.130,173
2019-01-10T00:55:00.000000000Z,108.016,435
2019-01-10T01:00:00.000000000Z,107.900,481
2019-01-10T01:05:00.000000000Z,107.928,237
2019-01-10T01:10:00.000000000Z,107.886,184
2019-01-10T01:15:00.000000000Z,107.950,208
2019-01-10T01:20:00.000000000Z,107.882,275
2019-01-10T01:25:00.000000000Z,107.928,169
2019-01-10T01:30:00.000000000Z,107.920,326
2019-01-10T01:35:00.000000000Z,107.898,271
2019-01-10T01:40:00.000000000Z,107.922,208
2019-01-10T01:45:00.000000000Z,107.918,197
2019-01-10T01:50:00.000000000Z,107.976,174
2019-01-10T01:55:00.000000000Z,107.972,211
2019-01-10T02:00:00.000000000Z,107.952,178
2019-01-10T02:05:00.000000000Z,107.918,138
2019-01-10T02:10:00.000000000Z,107.882,167
2019-01-10T02:15:00.000000000Z,107.926,133
2019-01-10T02:20:00.000000000Z,107.920,128
2019-01-10T02:25:00.000000000Z,107.956,107
2019-01-10T02:30:00.000000000Z,107.946,74
2019-01-10T02:35:00.000000000Z,107.914,71
2019-01-10T02:40:00.000000000Z,107.932,61
2019-01-10T02:45:00.000000000Z,107.946,54
2019-01-10T02:50:00.000000000Z,107.962,133
2019-01-10T02:55:00.000000000Z,107.975,87
2019-01-10T03:00:00.000000000Z,107.944,43
2019-01-10T03:05:00.000000000Z,107.950,168
2019-01-10T03:10:00.000000000Z,107.915,105
2019-01-10T03:15:00.000000000Z,107.869,109
2019-01-10T03:20:00.000000000Z,107.899,79
2019-01-10T03:25:00.000000000Z,107.904,62
2019-01-10T03:30:00.000000000Z,107.912,98
2019-01-10T03:35:00.000000000Z,107.895,75
2019-01-10T03:40:00.000000000Z,107.881,70
2019-01-10T03:45:00.000000000Z,107.899,91
2019-01-10T03:50:00.000000000Z,107.913,94
2019-01-10T03:55:00.000000000Z,107.875,92
2019-01-10T04:00:00.000000000Z,107.870,123
2019-01-10T04:05:00.000000000Z,107.850,62
2019-01-10T04:10:00.000000000Z,107.871,62
2019-01-10T04:15:00.000000000Z,107.860,67
2019-01-10T04:20:00.000000000Z,107.880,109
2019-01-10T04:25:00.000000000Z,107.901,69
2019-01-10T04:30:00.000000000Z,107.911,50
2019-01-10T04:35:00.000000000Z,107.935,48
2019-01-10T04:40:00.000000000Z,107.933,27
2019-01-10T04:45:00.000000000Z,107.935,29
2019-01-10T04:50:00.000000000Z,107.948,65
2019-01-10T04:55:00.000000000Z,107.977,89
2019-01-10T05:00:00.000000000Z,107.942,58
2019-01-10T05:05:00.000000000Z,107.930,41
2019-01-10T05:10:00.000000000Z,107.928,35
2019-01-10T05:15:00.000000000Z,107.937,36
2019-01-10T05:20:00.000000000Z,107.897,43
2019-01-10T05:25:00.000000000Z,107.904,57
2019-01-10T05:30:00.000000000Z,107.902,78
2019-01-10T05:35:00.000000000Z,107.934,51
2019-01-10T05:40:00.000000000Z,107.946,59
2019-01-10T05:45:00.000000000Z,107.952,53
2019-01-10T05:50:00.000000000Z,107.921,67
2019-01-10T05:55:00.000000000Z,107.911,35
2019-01-10T06:00:00.000000000Z,107.939,117
2019-01-10T06:05:00.000000000Z,107.894,39
2019-01-10T06:10:00.000000000Z,107.916,45
2019-01-10T06:15:00.000000000Z,107.928,33
2019-01-10T06:20:00.000000000Z,107.933,33
2019-01-10T06:25:00.000000000Z,107.945,17
2019-01-10T06:30:00.000000000Z,107.937,23
2019-01-10T06:35:00.000000000Z,107.868,59
2019-01-10T06:40:00.000000000Z,107.877,72
2019-01-10T06:45:00.000000000Z,107.792,112
2019-01-10T06:50:00.000000000Z,107.772,112
2019-01-10T06:55:00.000000000Z,107.824,98
2019-01-10T07:00:00.000000000Z,107.850,177
2019-01-10T07:05:00.000000000Z,107.860,73
2019-01-10T07:10:00.000000000Z,107.879,93
2019-01-10T07:15:00.000000000Z,107.859,110
2019-01-10T07:20:00.000000000Z,107.876,122
2019-01-10T07:25:00.000000000Z,107.888,79
2019-01-10T07:30:00.000000000Z,107.877,94
2019-01-10T07:35:00.000000000Z,107.896,66
2019-01-10T07:40:00.000000000Z,107.923,79
2019-01-10T07:45:00.000000000Z,107.910,76
2019-01-10T07:50:00.000000000Z,107.893,113
2019-01-10T07:55:00.000000000Z,107.920,100
2019-01-10T08:00:00.000000000Z,107.898,163
2019-01-10T08:05:00.000000000Z,107.874,147
2019-01-10T08:10:00.000000000Z,107.864,158
2019-01-10T08:15:00.000000000Z,107.876,140
2019-01-10T08:20:00.000000000Z,107.892,121
2019-01-10T08:25:00.000000000Z,107.920,85
2019-01-10T08:30:00.000000000Z,107.936,121
2019-01-10T08:35:00.000000000Z,107.968,59
2019-01-10T08:40:00.000000000Z,107.928,65
