time,EUR_GBP_close,EUR_GBP_volume
2018-04-16T15:38:00.000000000Z,0.86353,7
2018-04-16T15:39:00.000000000Z,0.86339,28
2018-04-16T15:40:00.000000000Z,0.86338,8
2018-04-16T15:41:00.000000000Z,0.86334,13
2018-04-16T15:42:00.000000000Z,0.86346,25
2018-04-16T15:43:00.000000000Z,0.86348,5
2018-04-16T15:44:00.000000000Z,0.86338,10
2018-04-16T15:45:00.000000000Z,0.86330,3
2018-04-16T15:46:00.000000000Z,0.86326,4
2018-04-16T15:47:00.000000000Z,0.86341,17
2018-04-16T15:48:00.000000000Z,0.86336,2
2018-04-16T15:49:00.000000000Z,0.86334,7
2018-04-16T15:50:00.000000000Z,0.86321,14
2018-04-16T15:51:00.000000000Z,0.86323,5
2018-04-16T15:52:00.000000000Z,0.86327,8
2018-04-16T15:53:00.000000000Z,0.86334,13
2018-04-16T15:54:00.000000000Z,0.86328,13
2018-04-16T15:55:00.000000000Z,0.86336,12
2018-04-16T15:56:00.000000000Z,0.86346,8
2018-04-16T15:57:00.000000000Z,0.86338,13
2018-04-16T15:58:00.000000000Z,0.86332,4
2018-04-16T15:59:00.000000000Z,0.86325,17
2018-04-16T16:00:00.000000000Z,0.86324,16
2018-04-16T16:01:00.000000000Z,0.86324,2
2018-04-16T16:02:00.000000000Z,0.86323,17
2018-04-16T16:03:00.000000000Z,0.86332,8
2018-04-16T16:04:00.000000000Z,0.86342,9
2018-04-16T16:05:00.000000000Z,0.86345,7
2018-04-16T16:06:00.000000000Z,0.86348,11
2018-04-16T16:07:00.000000000Z,0.86353,10
2018-04-16T16:08:00.000000000Z,0.86358,14
2018-04-16T16:09:00.000000000Z,0.86356,18
2018-04-16T16:10:00.000000000Z,0.86348,9
2018-04-16T16:11:00.000000000Z,0.86344,6
2018-04-16T16:12:00.000000000Z,0.86335,8
2018-04-16T16:13:00.000000000Z,0.86339,10
2018-04-16T16:14:00.000000000Z,0.86339,12
2018-04-16T16:15:00.000000000Z,0.86348,10
2018-04-16T16:16:00.000000000Z,0.86355,7
2018-04-16T16:17:00.000000000Z,0.86357,3
2018-04-16T16:18:00.000000000Z,0.86370,12
2018-04-16T16:19:00.000000000Z,0.86366,13
2018-04-16T16:20:00.000000000Z,0.86364,13
2018-04-16T16:21:00.000000000Z,0.86359,6
2018-04-16T16:22:00.000000000Z,0.86357,13
2018-04-16T16:23:00.000000000Z,0.86352,6
2018-04-16T16:24:00.000000000Z,0.86370,19
2018-04-16T16:25:00.000000000Z,0.86356,6
2018-04-16T16:26:00.000000000Z,0.86348,10
2018-04-16T16:27:00.000000000Z,0.86348,12
2018-04-16T16:28:00.000000000Z,0.86346,3
2018-04-16T16:29:00.000000000Z,0.86346,6
2018-04-16T16:30:00.000000000Z,0.86339,13
2018-04-16T16:31:00.000000000Z,0.86339,6
2018-04-16T16:32:00.000000000Z,0.86344,12
2018-04-16T16:33:00.000000000Z,0.86350,4
2018-04-16T16:34:00.000000000Z,0.86349,8
2018-04-16T16:35:00.000000000Z,0.86370,21
2018-04-16T16:36:00.000000000Z,0.86368,5
2018-04-16T16:37:00.000000000Z,0.86364,4
2018-04-16T16:38:00.000000000Z,0.86369,8
2018-04-16T16:39:00.000000000Z,0.86372,7
2018-04-16T16:40:00.000000000Z,0.86374,11
2018-04-16T16:41:00.000000000Z,0.86368,11
2018-04-16T16:42:00.000000000Z,0.86365,1
2018-04-16T16:43:00.000000000Z,0.86376,9
2018-04-16T16:44:00.000000000Z,0.86378,7
2018-04-16T16:45:00.000000000Z,0.86380,7
2018-04-16T16:46:00.000000000Z,0.86386,11
2018-04-16T16:47:00.000000000Z,0.86387,6
2018-04-16T16:48:00.000000000Z,0.86382,12
2018-04-16T16:49:00.000000000Z,0.86384,7
2018-04-16T16:50:00.000000000Z,0.86388,6
2018-04-16T16:51:00.000000000Z,0.86390,7
2018-04-16T16:52:00.000000000Z,0.86388,1
2018-04-16T16:53:00.000000000Z,0.86388,6
2018-04-16T16:54:00.000000000Z,0.86386,17
2018-04-16T16:55:00.000000000Z,0.86416,27
2018-04-16T16:56:00.000000000Z,0.86423,15
2018-04-16T16:57:00.000000000Z,0.86452,25
2018-04-16T16:58:00.000000000Z,0.86462,21
2018-04-16T16:59:00.000000000Z,0.86443,47
2018-04-16T17:00:00.000000000Z,0.86436,15
2018-04-16T17:01:00.000000000Z,0.86429,11
2018-04-16T17:02:00.000000000Z,0.86426,11
2018-04-16T17:03:00.000000000Z,0.86426,6
2018-04-16T17:04:00.000000000Z,0.86424,3
2018-04-16T17:05:00.000000000Z,0.86423,6
2018-04-16T17:06:00.000000000Z,0.86418,7
2018-04-16T17:07:00.000000000Z,0.86414,4
2018-04-16T17:08:00.000000000Z,0.86411,3
2018-04-16T17:09:00.000000000Z,0.86412,9
2018-04-16T17:10:00.000000000Z,0.86420,5
2018-04-16T17:11:00.000000000Z,0.86420,6
2018-04-16T17:12:00.000000000Z,0.86422,5
2018-04-16T17:13:00.000000000Z,0.86416,5
2018-04-16T17:14:00.000000000Z,0.86412,8
2018-04-16T17:15:00.000000000Z,0.86407,6
2018-04-16T17:16:00.000000000Z,0.86406,2
2018-04-16T17:17:00.000000000Z,0.86410,3
2018-04-16T17:18:00.000000000Z,0.86408,3
2018-04-16T17:19:00.000000000Z,0.86408,6
2018-04-16T17:20:00.000000000Z,0.86412,4
2018-04-16T17:21:00.000000000Z,0.86410,5
2018-04-16T17:23:00.000000000Z,0.86409,6
2018-04-16T17:24:00.000000000Z,0.86404,4
2018-04-16T17:25:00.000000000Z,0.86402,3
2018-04-16T17:26:00.000000000Z,0.86404,5
2018-04-16T17:27:00.000000000Z,0.86401,1
2018-04-16T17:28:00.000000000Z,0.86408,3
2018-04-16T17:29:00.000000000Z,0.86406,1
2018-04-16T17:30:00.000000000Z,0.86402,6
2018-04-16T17:31:00.000000000Z,0.86400,5
2018-04-16T17:32:00.000000000Z,0.86402,3
2018-04-16T17:33:00.000000000Z,0.86406,4
2018-04-16T17:34:00.000000000Z,0.86402,2
2018-04-16T17:35:00.000000000Z,0.86402,4
2018-04-16T17:36:00.000000000Z,0.86406,2
2018-04-16T17:38:00.000000000Z,0.86402,2
2018-04-16T17:39:00.000000000Z,0.86402,4
2018-04-16T17:40:00.000000000Z,0.86402,2
2018-04-16T17:41:00.000000000Z,0.86398,6
2018-04-16T17:42:00.000000000Z,0.86401,3
2018-04-16T17:43:00.000000000Z,0.86406,4
2018-04-16T17:44:00.000000000Z,0.86404,1
2018-04-16T17:47:00.000000000Z,0.86402,3
2018-04-16T17:48:00.000000000Z,0.86404,3
2018-04-16T17:49:00.000000000Z,0.86413,4
2018-04-16T17:50:00.000000000Z,0.86415,7
2018-04-16T17:51:00.000000000Z,0.86420,2
2018-04-16T17:52:00.000000000Z,0.86424,6
2018-04-16T17:53:00.000000000Z,0.86420,2
2018-04-16T17:54:00.000000000Z,0.86410,6
2018-04-16T17:55:00.000000000Z,0.86410,2
2018-04-16T17:56:00.000000000Z,0.86414,4
2018-04-16T17:57:00.000000000Z,0.86418,7
2018-04-16T17:58:00.000000000Z,0.86436,10
2018-04-16T17:59:00.000000000Z,0.86432,4
2018-04-16T18:00:00.000000000Z,0.86430,10
2018-04-16T18:01:00.000000000Z,0.86431,14
2018-04-16T18:02:00.000000000Z,0.86432,4
2018-04-16T18:03:00.000000000Z,0.86432,4
2018-04-16T18:04:00.000000000Z,0.86432,4
2018-04-16T18:05:00.000000000Z,0.86430,1
2018-04-16T18:06:00.000000000Z,0.86436,2
2018-04-16T18:07:00.000000000Z,0.86438,5
2018-04-16T18:08:00.000000000Z,0.86435,1
2018-04-16T18:09:00.000000000Z,0.86432,5
2018-04-16T18:10:00.000000000Z,0.86435,3
2018-04-16T18:11:00.000000000Z,0.86432,3
2018-04-16T18:12:00.000000000Z,0.86432,6
2018-04-16T18:14:00.000000000Z,0.86433,8
2018-04-16T18:15:00.000000000Z,0.86428,2
2018-04-16T18:16:00.000000000Z,0.86433,2
2018-04-16T18:17:00.000000000Z,0.86424,6
2018-04-16T18:18:00.000000000Z,0.86420,4
2018-04-16T18:19:00.000000000Z,0.86414,5
2018-04-16T18:20:00.000000000Z,0.86411,1
2018-04-16T18:21:00.000000000Z,0.86421,10
2018-04-16T18:22:00.000000000Z,0.86424,3
2018-04-16T18:23:00.000000000Z,0.86422,3
2018-04-16T18:24:00.000000000Z,0.86417,6
2018-04-16T18:25:00.000000000Z,0.86415,5
2018-04-16T18:27:00.000000000Z,0.86415,4
2018-04-16T18:28:00.000000000Z,0.86418,3
2018-04-16T18:30:00.000000000Z,0.86409,3
2018-04-16T18:31:00.000000000Z,0.86413,7
2018-04-16T18:32:00.000000000Z,0.86416,5
2018-04-16T18:34:00.000000000Z,0.86414,3
2018-04-16T18:35:00.000000000Z,0.86414,2
2018-04-16T18:37:00.000000000Z,0.86412,1
2018-04-16T18:38:00.000000000Z,0.86413,3
2018-04-16T18:39:00.000000000Z,0.86413,2
2018-04-16T18:40:00.000000000Z,0.86422,6
2018-04-16T18:41:00.000000000Z,0.86422,2
2018-04-16T18:42:00.000000000Z,0.86424,3
2018-04-16T18:43:00.000000000Z,0.86428,2
2018-04-16T18:44:00.000000000Z,0.86426,1
2018-04-16T18:45:00.000000000Z,0.86416,5
2018-04-16T18:46:00.000000000Z,0.86412,2
2018-04-16T18:47:00.000000000Z,0.86408,3
2018-04-16T18:48:00.000000000Z,0.86406,7
2018-04-16T18:49:00.000000000Z,0.86404,5
2018-04-16T18:50:00.000000000Z,0.86416,9
2018-04-16T18:51:00.000000000Z,0.86414,3
2018-04-16T18:52:00.000000000Z,0.86410,2
2018-04-16T18:53:00.000000000Z,0.86408,1
2018-04-16T18:54:00.000000000Z,0.86408,6
2018-04-16T18:55:00.000000000Z,0.86403,4
2018-04-16T18:56:00.000000000Z,0.86405,1
2018-04-16T18:57:00.000000000Z,0.86403,5
2018-04-16T18:58:00.000000000Z,0.86398,4
2018-04-16T18:59:00.000000000Z,0.86388,22
2018-04-16T19:00:00.000000000Z,0.86394,12
2018-04-16T19:01:00.000000000Z,0.86392,6
2018-04-16T19:02:00.000000000Z,0.86393,6
2018-04-16T19:03:00.000000000Z,0.86386,5
2018-04-16T19:04:00.000000000Z,0.86387,6
2018-04-16T19:05:00.000000000Z,0.86388,9
2018-04-16T19:06:00.000000000Z,0.86391,7
2018-04-16T19:07:00.000000000Z,0.86380,5
2018-04-16T19:08:00.000000000Z,0.86375,4
2018-04-16T19:09:00.000000000Z,0.86371,2
2018-04-16T19:10:00.000000000Z,0.86376,4
2018-04-16T19:11:00.000000000Z,0.86373,3
2018-04-16T19:12:00.000000000Z,0.86368,4
2018-04-16T19:13:00.000000000Z,0.86368,2
2018-04-16T19:14:00.000000000Z,0.86391,14
2018-04-16T19:15:00.000000000Z,0.86378,16
2018-04-16T19:17:00.000000000Z,0.86381,3
2018-04-16T19:19:00.000000000Z,0.86378,1
2018-04-16T19:21:00.000000000Z,0.86376,1
2018-04-16T19:22:00.000000000Z,0.86382,2
2018-04-16T19:23:00.000000000Z,0.86379,3
2018-04-16T19:25:00.000000000Z,0.86384,4
2018-04-16T19:26:00.000000000Z,0.86378,2
2018-04-16T19:27:00.000000000Z,0.86378,4
2018-04-16T19:28:00.000000000Z,0.86378,4
2018-04-16T19:29:00.000000000Z,0.86376,5
2018-04-16T19:30:00.000000000Z,0.86376,2
2018-04-16T19:31:00.000000000Z,0.86369,3
2018-04-16T19:32:00.000000000Z,0.86374,8
2018-04-16T19:33:00.000000000Z,0.86372,1
2018-04-16T19:34:00.000000000Z,0.86376,2
2018-04-16T19:35:00.000000000Z,0.86376,4
2018-04-16T19:37:00.000000000Z,0.86372,2
2018-04-16T19:38:00.000000000Z,0.86368,10
2018-04-16T19:39:00.000000000Z,0.86365,7
2018-04-16T19:40:00.000000000Z,0.86356,22
2018-04-16T19:41:00.000000000Z,0.86352,27
2018-04-16T19:42:00.000000000Z,0.86350,3
2018-04-16T19:43:00.000000000Z,0.86339,4
2018-04-16T19:44:00.000000000Z,0.86334,8
2018-04-16T19:45:00.000000000Z,0.86339,14
2018-04-16T19:46:00.000000000Z,0.86345,3
2018-04-16T19:47:00.000000000Z,0.86344,4
2018-04-16T19:48:00.000000000Z,0.86348,1
2018-04-16T19:49:00.000000000Z,0.86336,5
2018-04-16T19:50:00.000000000Z,0.86351,8
2018-04-16T19:51:00.000000000Z,0.86344,3
2018-04-16T19:52:00.000000000Z,0.86340,4
2018-04-16T19:54:00.000000000Z,0.86336,2
2018-04-16T19:55:00.000000000Z,0.86334,3
2018-04-16T19:56:00.000000000Z,0.86331,3
2018-04-16T19:57:00.000000000Z,0.86329,5
2018-04-16T19:58:00.000000000Z,0.86328,4
2018-04-16T19:59:00.000000000Z,0.86326,9
2018-04-16T20:00:00.000000000Z,0.86334,16
2018-04-16T20:01:00.000000000Z,0.86334,2
2018-04-16T20:02:00.000000000Z,0.86334,2
2018-04-16T20:03:00.000000000Z,0.86336,11
2018-04-16T20:04:00.000000000Z,0.86336,2
2018-04-16T20:05:00.000000000Z,0.86338,3
2018-04-16T20:06:00.000000000Z,0.86332,5
2018-04-16T20:07:00.000000000Z,0.86332,2
2018-04-16T20:09:00.000000000Z,0.86330,1
2018-04-16T20:10:00.000000000Z,0.86328,1
2018-04-16T20:11:00.000000000Z,0.86334,3
2018-04-16T20:12:00.000000000Z,0.86338,2
2018-04-16T20:13:00.000000000Z,0.86332,5
2018-04-16T20:14:00.000000000Z,0.86337,2
2018-04-16T20:16:00.000000000Z,0.86334,1
2018-04-16T20:17:00.000000000Z,0.86330,2
2018-04-16T20:18:00.000000000Z,0.86326,18
2018-04-16T20:19:00.000000000Z,0.86327,6
2018-04-16T20:20:00.000000000Z,0.86338,13
2018-04-16T20:21:00.000000000Z,0.86337,15
2018-04-16T20:22:00.000000000Z,0.86336,19
2018-04-16T20:23:00.000000000Z,0.86339,9
2018-04-16T20:24:00.000000000Z,0.86339,6
2018-04-16T20:25:00.000000000Z,0.86317,20
2018-04-16T20:26:00.000000000Z,0.86332,11
2018-04-16T20:27:00.000000000Z,0.86342,8
2018-04-16T20:28:00.000000000Z,0.86339,17
2018-04-16T20:29:00.000000000Z,0.86350,5
2018-04-16T20:30:00.000000000Z,0.86353,9
2018-04-16T20:31:00.000000000Z,0.86351,15
2018-04-16T20:32:00.000000000Z,0.86355,14
2018-04-16T20:33:00.000000000Z,0.86352,9
2018-04-16T20:34:00.000000000Z,0.86352,11
2018-04-16T20:35:00.000000000Z,0.86357,10
2018-04-16T20:36:00.000000000Z,0.86353,10
2018-04-16T20:37:00.000000000Z,0.86348,2
2018-04-16T20:38:00.000000000Z,0.86338,7
2018-04-16T20:39:00.000000000Z,0.86343,4
2018-04-16T20:40:00.000000000Z,0.86345,1
2018-04-16T20:41:00.000000000Z,0.86348,1
2018-04-16T20:43:00.000000000Z,0.86346,5
2018-04-16T20:44:00.000000000Z,0.86352,5
2018-04-16T20:45:00.000000000Z,0.86348,4
2018-04-16T20:46:00.000000000Z,0.86344,2
2018-04-16T20:47:00.000000000Z,0.86346,1
2018-04-16T20:48:00.000000000Z,0.86343,1
2018-04-16T20:50:00.000000000Z,0.86351,6
2018-04-16T20:51:00.000000000Z,0.86344,3
2018-04-16T20:52:00.000000000Z,0.86340,2
2018-04-16T20:53:00.000000000Z,0.86339,2
2018-04-16T20:54:00.000000000Z,0.86341,3
2018-04-16T20:55:00.000000000Z,0.86342,10
2018-04-16T20:56:00.000000000Z,0.86344,1
2018-04-16T20:57:00.000000000Z,0.86340,2
2018-04-16T20:58:00.000000000Z,0.86336,3
2018-04-16T20:59:00.000000000Z,0.86342,2
2018-04-16T21:01:00.000000000Z,0.86361,1
2018-04-16T21:02:00.000000000Z,0.86360,2
2018-04-16T21:05:00.000000000Z,0.86356,1
2018-04-16T21:10:00.000000000Z,0.86353,1
2018-04-16T21:11:00.000000000Z,0.86356,1
2018-04-16T21:15:00.000000000Z,0.86356,2
2018-04-16T21:16:00.000000000Z,0.86359,1
2018-04-16T21:17:00.000000000Z,0.86356,1
2018-04-16T21:18:00.000000000Z,0.86354,1
2018-04-16T21:19:00.000000000Z,0.86352,1
2018-04-16T21:23:00.000000000Z,0.86349,1
2018-04-16T21:28:00.000000000Z,0.86352,1
2018-04-16T21:31:00.000000000Z,0.86348,1
2018-04-16T21:36:00.000000000Z,0.86355,2
2018-04-16T21:37:00.000000000Z,0.86346,3
2018-04-16T21:45:00.000000000Z,0.86342,1
2018-04-16T21:46:00.000000000Z,0.86346,1
2018-04-16T21:51:00.000000000Z,0.86348,1
2018-04-16T21:52:00.000000000Z,0.86353,6
2018-04-16T21:53:00.000000000Z,0.86346,2
2018-04-16T21:54:00.000000000Z,0.86354,9
2018-04-16T21:55:00.000000000Z,0.86344,19
2018-04-16T21:56:00.000000000Z,0.86350,2
2018-04-16T21:57:00.000000000Z,0.86348,11
2018-04-16T21:58:00.000000000Z,0.86350,7
2018-04-16T21:59:00.000000000Z,0.86352,1
2018-04-16T22:00:00.000000000Z,0.86352,10
2018-04-16T22:01:00.000000000Z,0.86352,10
2018-04-16T22:02:00.000000000Z,0.86350,7
2018-04-16T22:03:00.000000000Z,0.86350,4
2018-04-16T22:04:00.000000000Z,0.86346,9
2018-04-16T22:05:00.000000000Z,0.86346,8
2018-04-16T22:06:00.000000000Z,0.86341,4
2018-04-16T22:07:00.000000000Z,0.86351,4
2018-04-16T22:08:00.000000000Z,0.86356,2
2018-04-16T22:10:00.000000000Z,0.86354,1
2018-04-16T22:11:00.000000000Z,0.86352,1
2018-04-16T22:12:00.000000000Z,0.86350,1
2018-04-16T22:13:00.000000000Z,0.86350,2
2018-04-16T22:14:00.000000000Z,0.86346,3
2018-04-16T22:15:00.000000000Z,0.86348,1
2018-04-16T22:17:00.000000000Z,0.86353,2
2018-04-16T22:18:00.000000000Z,0.86356,1
2018-04-16T22:19:00.000000000Z,0.86350,2
2018-04-16T22:20:00.000000000Z,0.86346,4
2018-04-16T22:21:00.000000000Z,0.86346,2
2018-04-16T22:22:00.000000000Z,0.86340,12
2018-04-16T22:23:00.000000000Z,0.86332,12
2018-04-16T22:24:00.000000000Z,0.86334,1
2018-04-16T22:25:00.000000000Z,0.86349,10
2018-04-16T22:26:00.000000000Z,0.86358,6
2018-04-16T22:27:00.000000000Z,0.86362,4
2018-04-16T22:28:00.000000000Z,0.86356,4
2018-04-16T22:29:00.000000000Z,0.86354,1
2018-04-16T22:30:00.000000000Z,0.86356,1
2018-04-16T22:31:00.000000000Z,0.86354,1
2018-04-16T22:32:00.000000000Z,0.86352,1
2018-04-16T22:37:00.000000000Z,0.86350,1
2018-04-16T22:38:00.000000000Z,0.86338,9
2018-04-16T22:39:00.000000000Z,0.86355,13
2018-04-16T22:40:00.000000000Z,0.86348,7
2018-04-16T22:41:00.000000000Z,0.86348,8
2018-04-16T22:42:00.000000000Z,0.86345,1
2018-04-16T22:43:00.000000000Z,0.86356,13
2018-04-16T22:44:00.000000000Z,0.86352,4
2018-04-16T22:45:00.000000000Z,0.86344,20
2018-04-16T22:46:00.000000000Z,0.86350,7
2018-04-16T22:47:00.000000000Z,0.86350,4
2018-04-16T22:52:00.000000000Z,0.86352,1
2018-04-16T22:53:00.000000000Z,0.86352,2
2018-04-16T23:00:00.000000000Z,0.86350,1
2018-04-16T23:01:00.000000000Z,0.86354,2
2018-04-16T23:03:00.000000000Z,0.86352,5
2018-04-16T23:07:00.000000000Z,0.86344,3
2018-04-16T23:08:00.000000000Z,0.86344,1
2018-04-16T23:09:00.000000000Z,0.86346,1
2018-04-16T23:10:00.000000000Z,0.86356,4
2018-04-16T23:11:00.000000000Z,0.86369,10
2018-04-16T23:12:00.000000000Z,0.86366,1
2018-04-16T23:13:00.000000000Z,0.86338,32
2018-04-16T23:14:00.000000000Z,0.86342,20
2018-04-16T23:15:00.000000000Z,0.86344,1
2018-04-16T23:16:00.000000000Z,0.86342,7
2018-04-16T23:17:00.000000000Z,0.86342,4
2018-04-16T23:19:00.000000000Z,0.86344,1
2018-04-16T23:20:00.000000000Z,0.86348,1
2018-04-16T23:21:00.000000000Z,0.86345,1
2018-04-16T23:22:00.000000000Z,0.86340,2
2018-04-16T23:23:00.000000000Z,0.86345,2
2018-04-16T23:24:00.000000000Z,0.86340,2
2018-04-16T23:25:00.000000000Z,0.86350,6
2018-04-16T23:26:00.000000000Z,0.86343,3
2018-04-16T23:28:00.000000000Z,0.86340,1
2018-04-16T23:29:00.000000000Z,0.86342,1
2018-04-16T23:31:00.000000000Z,0.86343,2
2018-04-16T23:32:00.000000000Z,0.86343,2
2018-04-16T23:34:00.000000000Z,0.86340,1
2018-04-16T23:35:00.000000000Z,0.86338,3
2018-04-16T23:36:00.000000000Z,0.86338,2
2018-04-16T23:37:00.000000000Z,0.86346,4
2018-04-16T23:38:00.000000000Z,0.86340,3
2018-04-16T23:39:00.000000000Z,0.86342,7
2018-04-16T23:40:00.000000000Z,0.86340,1
2018-04-16T23:41:00.000000000Z,0.86341,8
2018-04-16T23:42:00.000000000Z,0.86346,4
2018-04-16T23:43:00.000000000Z,0.86346,2
2018-04-16T23:44:00.000000000Z,0.86352,3
2018-04-16T23:45:00.000000000Z,0.86352,2
2018-04-16T23:46:00.000000000Z,0.86356,4
2018-04-16T23:47:00.000000000Z,0.86358,1
2018-04-16T23:48:00.000000000Z,0.86363,2
2018-04-16T23:49:00.000000000Z,0.86358,8
2018-04-16T23:50:00.000000000Z,0.86358,2
2018-04-16T23:51:00.000000000Z,0.86358,4
2018-04-16T23:52:00.000000000Z,0.86351,3
2018-04-16T23:53:00.000000000Z,0.86346,2
2018-04-16T23:54:00.000000000Z,0.86348,9
2018-04-16T23:55:00.000000000Z,0.86346,3
2018-04-16T23:56:00.000000000Z,0.86354,8
2018-04-16T23:57:00.000000000Z,0.86362,9
2018-04-16T23:58:00.000000000Z,0.86358,4
2018-04-17T00:00:00.000000000Z,0.86358,8
2018-04-17T00:01:00.000000000Z,0.86361,7
2018-04-17T00:03:00.000000000Z,0.86358,3
2018-04-17T00:04:00.000000000Z,0.86358,4
2018-04-17T00:05:00.000000000Z,0.86356,3
2018-04-17T00:06:00.000000000Z,0.86358,3
2018-04-17T00:07:00.000000000Z,0.86354,4
2018-04-17T00:08:00.000000000Z,0.86354,6
2018-04-17T00:09:00.000000000Z,0.86356,3
2018-04-17T00:11:00.000000000Z,0.86354,1
2018-04-17T00:12:00.000000000Z,0.86356,1
2018-04-17T00:13:00.000000000Z,0.86358,1
2018-04-17T00:14:00.000000000Z,0.86354,2
2018-04-17T00:20:00.000000000Z,0.86354,2
2018-04-17T00:21:00.000000000Z,0.86350,4
2018-04-17T00:22:00.000000000Z,0.86344,4
2018-04-17T00:23:00.000000000Z,0.86340,2
2018-04-17T00:24:00.000000000Z,0.86340,2
2018-04-17T00:26:00.000000000Z,0.86346,7
2018-04-17T00:28:00.000000000Z,0.86344,5
2018-04-17T00:30:00.000000000Z,0.86340,2
2018-04-17T00:31:00.000000000Z,0.86344,8
2018-04-17T00:32:00.000000000Z,0.86342,1
2018-04-17T00:33:00.000000000Z,0.86340,5
2018-04-17T00:34:00.000000000Z,0.86334,2
2018-04-17T00:36:00.000000000Z,0.86334,4
2018-04-17T00:38:00.000000000Z,0.86337,3
2018-04-17T00:40:00.000000000Z,0.86327,4
2018-04-17T00:41:00.000000000Z,0.86302,37
2018-04-17T00:42:00.000000000Z,0.86314,7
2018-04-17T00:43:00.000000000Z,0.86324,8
2018-04-17T00:44:00.000000000Z,0.86323,11
2018-04-17T00:45:00.000000000Z,0.86332,10
2018-04-17T00:46:00.000000000Z,0.86332,2
2018-04-17T00:47:00.000000000Z,0.86334,3
2018-04-17T00:48:00.000000000Z,0.86331,9
2018-04-17T00:49:00.000000000Z,0.86334,7
2018-04-17T00:50:00.000000000Z,0.86333,2
2018-04-17T00:51:00.000000000Z,0.86338,4
2018-04-17T00:52:00.000000000Z,0.86346,3
2018-04-17T00:53:00.000000000Z,0.86346,2
2018-04-17T00:54:00.000000000Z,0.86344,9
2018-04-17T00:55:00.000000000Z,0.86340,2
2018-04-17T00:56:00.000000000Z,0.86342,1
2018-04-17T00:57:00.000000000Z,0.86343,4
2018-04-17T00:58:00.000000000Z,0.86338,6
2018-04-17T00:59:00.000000000Z,0.86336,3
2018-04-17T01:00:00.000000000Z,0.86336,2
2018-04-17T01:01:00.000000000Z,0.86337,2
2018-04-17T01:02:00.000000000Z,0.86342,2
2018-04-17T01:03:00.000000000Z,0.86342,4
2018-04-17T01:04:00.000000000Z,0.86344,3
2018-04-17T01:05:00.000000000Z,0.86344,2
2018-04-17T01:06:00.000000000Z,0.86342,1
2018-04-17T01:07:00.000000000Z,0.86338,4
2018-04-17T01:09:00.000000000Z,0.86341,1
2018-04-17T01:10:00.000000000Z,0.86346,2
2018-04-17T01:11:00.000000000Z,0.86345,2
2018-04-17T01:12:00.000000000Z,0.86340,2
2018-04-17T01:13:00.000000000Z,0.86336,4
2018-04-17T01:14:00.000000000Z,0.86337,6
2018-04-17T01:15:00.000000000Z,0.86337,6
2018-04-17T01:16:00.000000000Z,0.86335,3
2018-04-17T01:17:00.000000000Z,0.86338,3
2018-04-17T01:18:00.000000000Z,0.86332,6
2018-04-17T01:19:00.000000000Z,0.86336,2
2018-04-17T01:20:00.000000000Z,0.86339,3
2018-04-17T01:21:00.000000000Z,0.86334,4
2018-04-17T01:22:00.000000000Z,0.86341,5
2018-04-17T01:23:00.000000000Z,0.86339,1
2018-04-17T01:24:00.000000000Z,0.86338,2
2018-04-17T01:25:00.000000000Z,0.86334,4
2018-04-17T01:26:00.000000000Z,0.86341,3
2018-04-17T01:27:00.000000000Z,0.86346,2
2018-04-17T01:28:00.000000000Z,0.86344,1
2018-04-17T01:29:00.000000000Z,0.86341,1
2018-04-17T01:30:00.000000000Z,0.86342,4
2018-04-17T01:31:00.000000000Z,0.86344,1
2018-04-17T01:32:00.000000000Z,0.86344,4
2018-04-17T01:33:00.000000000Z,0.86340,2
2018-04-17T01:34:00.000000000Z,0.86337,5
2018-04-17T01:35:00.000000000Z,0.86341,2
2018-04-17T01:36:00.000000000Z,0.86342,4
2018-04-17T01:37:00.000000000Z,0.86344,5
2018-04-17T01:38:00.000000000Z,0.86335,4
2018-04-17T01:39:00.000000000Z,0.86333,1
2018-04-17T01:40:00.000000000Z,0.86335,1
2018-04-17T01:41:00.000000000Z,0.86340,2
2018-04-17T01:42:00.000000000Z,0.86338,3
2018-04-17T01:43:00.000000000Z,0.86340,3
2018-04-17T01:44:00.000000000Z,0.86342,3
2018-04-17T01:45:00.000000000Z,0.86340,3
2018-04-17T01:47:00.000000000Z,0.86344,6
2018-04-17T01:48:00.000000000Z,0.86334,4
2018-04-17T01:49:00.000000000Z,0.86340,3
2018-04-17T01:50:00.000000000Z,0.86344,7
2018-04-17T01:51:00.000000000Z,0.86339,2
2018-04-17T01:52:00.000000000Z,0.86336,7
2018-04-17T01:53:00.000000000Z,0.86343,3
2018-04-17T01:54:00.000000000Z,0.86349,5
2018-04-17T01:55:00.000000000Z,0.86350,6
2018-04-17T01:56:00.000000000Z,0.86352,1
2018-04-17T01:57:00.000000000Z,0.86354,5
2018-04-17T01:58:00.000000000Z,0.86349,2
2018-04-17T01:59:00.000000000Z,0.86348,4
2018-04-17T02:00:00.000000000Z,0.86346,9
2018-04-17T02:01:00.000000000Z,0.86348,1
2018-04-17T02:02:00.000000000Z,0.86346,1
2018-04-17T02:03:00.000000000Z,0.86354,5
2018-04-17T02:04:00.000000000Z,0.86352,3
2018-04-17T02:05:00.000000000Z,0.86354,5
2018-04-17T02:06:00.000000000Z,0.86346,3
2018-04-17T02:07:00.000000000Z,0.86341,6
