time,GBP_JPY_close,GBP_JPY_volume
2019-01-09T13:20:00.000000000Z,138.566,276
2019-01-09T13:25:00.000000000Z,138.606,211
2019-01-09T13:30:00.000000000Z,138.546,283
2019-01-09T13:35:00.000000000Z,138.533,386
2019-01-09T13:40:00.000000000Z,138.521,264
2019-01-09T13:45:00.000000000Z,138.530,297
2019-01-09T13:50:00.000000000Z,138.528,308
2019-01-09T13:55:00.000000000Z,138.512,337
2019-01-09T14:00:00.000000000Z,138.446,404
2019-01-09T14:05:00.000000000Z,138.459,355
2019-01-09T14:10:00.000000000Z,138.466,348
2019-01-09T14:15:00.000000000Z,138.458,255
2019-01-09T14:20:00.000000000Z,138.442,282
2019-01-09T14:25:00.000000000Z,138.458,314
2019-01-09T14:30:00.000000000Z,138.455,736
2019-01-09T14:35:00.000000000Z,138.527,1260
2019-01-09T14:40:00.000000000Z,138.498,742
2019-01-09T14:45:00.000000000Z,138.669,879
2019-01-09T14:50:00.000000000Z,138.661,674
2019-01-09T14:55:00.000000000Z,138.620,551
2019-01-09T15:00:00.000000000Z,138.500,904
2019-01-09T15:05:00.000000000Z,138.388,859
2019-01-09T15:10:00.000000000Z,138.548,779
2019-01-09T15:15:00.000000000Z,138.500,874
2019-01-09T15:20:00.000000000Z,138.454,626
2019-01-09T15:25:00.000000000Z,138.404,583
2019-01-09T15:30:00.000000000Z,138.145,728
2019-01-09T15:35:00.000000000Z,138.187,568
2019-01-09T15:40:00.000000000Z,137.888,1047
2019-01-09T15:45:00.000000000Z,137.898,937
2019-01-09T15:50:00.000000000Z,137.948,969
2019-01-09T15:55:00.000000000Z,137.860,953
2019-01-09T16:00:00.000000000Z,137.990,819
2019-01-09T16:05:00.000000000Z,138.036,502
2019-01-09T16:10:00.000000000Z,137.990,458
2019-01-09T16:15:00.000000000Z,137.960,474
2019-01-09T16:20:00.000000000Z,138.048,444
2019-01-09T16:25:00.000000000Z,138.085,385
2019-01-09T16:30:00.000000000Z,138.116,572
2019-01-09T16:35:00.000000000Z,138.222,471
2019-01-09T16:40:00.000000000Z,138.183,515
2019-01-09T16:45:00.000000000Z,138.243,500
2019-01-09T16:50:00.000000000Z,138.332,520
2019-01-09T16:55:00.000000000Z,138.340,336
2019-01-09T17:00:00.000000000Z,138.299,377
2019-01-09T17:05:00.000000000Z,138.257,319
2019-01-09T17:10:00.000000000Z,138.280,267
2019-01-09T17:15:00.000000000Z,138.196,324
2019-01-09T17:20:00.000000000Z,138.240,249
2019-01-09T17:25:00.000000000Z,138.305,409
2019-01-09T17:30:00.000000000Z,138.294,178
2019-01-09T17:35:00.000000000Z,138.324,214
2019-01-09T17:40:00.000000000Z,138.346,243
2019-01-09T17:45:00.000000000Z,138.338,339
2019-01-09T17:50:00.000000000Z,138.356,296
2019-01-09T17:55:00.000000000Z,138.386,279
2019-01-09T18:00:00.000000000Z,138.325,367
2019-01-09T18:05:00.000000000Z,138.364,269
2019-01-09T18:10:00.000000000Z,138.332,269
2019-01-09T18:15:00.000000000Z,138.361,140
2019-01-09T18:20:00.000000000Z,138.352,304
2019-01-09T18:25:00.000000000Z,138.320,170
2019-01-09T18:30:00.000000000Z,138.344,197
2019-01-09T18:35:00.000000000Z,138.348,172
2019-01-09T18:40:00.000000000Z,138.407,214
2019-01-09T18:45:00.000000000Z,138.428,158
2019-01-09T18:50:00.000000000Z,138.376,144
2019-01-09T18:55:00.000000000Z,138.382,205
2019-01-09T19:00:00.000000000Z,138.462,1404
2019-01-09T19:05:00.000000000Z,138.488,861
2019-01-09T19:10:00.000000000Z,138.492,425
2019-01-09T19:15:00.000000000Z,138.331,675
2019-01-09T19:20:00.000000000Z,138.286,868
2019-01-09T19:25:00.000000000Z,138.341,676
2019-01-09T19:30:00.000000000Z,138.404,592
2019-01-09T19:35:00.000000000Z,138.461,469
2019-01-09T19:40:00.000000000Z,138.520,392
2019-01-09T19:45:00.000000000Z,138.600,355
2019-01-09T19:50:00.000000000Z,138.546,248
2019-01-09T19:55:00.000000000Z,138.543,286
2019-01-09T20:00:00.000000000Z,138.567,299
2019-01-09T20:05:00.000000000Z,138.567,218
2019-01-09T20:10:00.000000000Z,138.547,204
2019-01-09T20:15:00.000000000Z,138.530,137
2019-01-09T20:20:00.000000000Z,138.452,165
2019-01-09T20:25:00.000000000Z,138.392,184
2019-01-09T20:30:00.000000000Z,138.399,460
2019-01-09T20:35:00.000000000Z,138.322,428
2019-01-09T20:40:00.000000000Z,138.291,320
2019-01-09T20:45:00.000000000Z,138.272,186
2019-01-09T20:50:00.000000000Z,138.251,191
2019-01-09T20:55:00.000000000Z,138.275,344
2019-01-09T21:00:00.000000000Z,138.310,142
2019-01-09T21:05:00.000000000Z,138.310,71
2019-01-09T21:10:00.000000000Z,138.263,46
2019-01-09T21:15:00.000000000Z,138.236,62
2019-01-09T21:20:00.000000000Z,138.243,49
2019-01-09T21:25:00.000000000Z,138.260,72
2019-01-09T21:30:00.000000000Z,138.262,84
2019-01-09T21:35:00.000000000Z,138.248,80
2019-01-09T21:40:00.000000000Z,138.255,100
2019-01-09T21:45:00.000000000Z,138.276,58
2019-01-09T21:50:00.000000000Z,138.289,128
2019-01-09T21:55:00.000000000Z,138.327,120
2019-01-09T22:00:00.000000000Z,138.317,8
2019-01-09T22:05:00.000000000Z,138.364,51
2019-01-09T22:10:00.000000000Z,138.365,43
2019-01-09T22:15:00.000000000Z,138.378,38
2019-01-09T22:20:00.000000000Z,138.404,32
2019-01-09T22:25:00.000000000Z,138.393,18
2019-01-09T22:30:00.000000000Z,138.415,25
2019-01-09T22:35:00.000000000Z,138.388,88
2019-01-09T22:40:00.000000000Z,138.404,6
2019-01-09T22:45:00.000000000Z,138.384,31
2019-01-09T22:50:00.000000000Z,138.404,49
2019-01-09T22:55:00.000000000Z,138.422,49
2019-01-09T23:00:00.000000000Z,138.445,115
2019-01-09T23:05:00.000000000Z,138.446,36
2019-01-09T23:10:00.000000000Z,138.414,37
2019-01-09T23:15:00.000000000Z,138.410,39
2019-01-09T23:20:00.000000000Z,138.478,81
2019-01-09T23:25:00.000000000Z,138.495,68
2019-01-09T23:30:00.000000000Z,138.484,100
2019-01-09T23:35:00.000000000Z,138.496,126
2019-01-09T23:40:00.000000000Z,138.469,124
2019-01-09T23:45:00.000000000Z,138.470,133
2019-01-09T23:50:00.000000000Z,138.446,92
2019-01-09T23:55:00.000000000Z,138.472,87
2019-01-10T00:00:00.000000000Z,138.446,345
2019-01-10T00:05:00.000000000Z,138.427,330
2019-01-10T00:10:00.000000000Z,138.407,197
2019-01-10T00:15:00.000000000Z,138.388,210
2019-01-10T00:20:00.000000000Z,138.403,141
2019-01-10T00:25:00.000000000Z,138.340,175
2019-01-10T00:30:00.000000000Z,138.332,223
2019-01-10T00:35:00.000000000Z,138.413,178
2019-01-10T00:40:00.000000000Z,138.388,137
2019-01-10T00:45:00.000000000Z,138.320,202
2019-01-10T00:50:00.000000000Z,138.341,228
2019-01-10T00:55:00.000000000Z,138.206,553
2019-01-10T01:00:00.000000000Z,138.076,602
2019-01-10T01:05:00.000000000Z,138.072,327
2019-01-10T01:10:00.000000000Z,137.988,315
2019-01-10T01:15:00.000000000Z,138.072,336
2019-01-10T01:20:00.000000000Z,137.970,358
2019-01-10T01:25:00.000000000Z,138.002,239
2019-01-10T01:30:00.000000000Z,137.966,453
2019-01-10T01:35:00.000000000Z,137.928,355
2019-01-10T01:40:00.000000000Z,137.930,271
2019-01-10T01:45:00.000000000Z,137.950,273
2019-01-10T01:50:00.000000000Z,138.048,215
2019-01-10T01:55:00.000000000Z,138.054,298
2019-01-10T02:00:00.000000000Z,138.034,237
2019-01-10T02:05:00.000000000Z,137.975,197
2019-01-10T02:10:00.000000000Z,137.936,222
2019-01-10T02:15:00.000000000Z,137.952,193
2019-01-10T02:20:00.000000000Z,137.924,209
2019-01-10T02:25:00.000000000Z,137.968,164
2019-01-10T02:30:00.000000000Z,137.945,114
2019-01-10T02:35:00.000000000Z,137.914,96
2019-01-10T02:40:00.000000000Z,138.012,131
2019-01-10T02:45:00.000000000Z,137.982,121
2019-01-10T02:50:00.000000000Z,138.000,204
2019-01-10T02:55:00.000000000Z,138.026,114
2019-01-10T03:00:00.000000000Z,138.029,131
2019-01-10T03:05:00.000000000Z,138.058,236
2019-01-10T03:10:00.000000000Z,138.014,170
2019-01-10T03:15:00.000000000Z,137.982,134
2019-01-10T03:20:00.000000000Z,138.017,157
2019-01-10T03:25:00.000000000Z,138.010,119
2019-01-10T03:30:00.000000000Z,138.032,131
2019-01-10T03:35:00.000000000Z,138.022,110
2019-01-10T03:40:00.000000000Z,137.998,112
2019-01-10T03:45:00.000000000Z,138.048,147
2019-01-10T03:50:00.000000000Z,138.066,169
2019-01-10T03:55:00.000000000Z,138.058,153
2019-01-10T04:00:00.000000000Z,137.983,181
2019-01-10T04:05:00.000000000Z,137.961,87
2019-01-10T04:10:00.000000000Z,137.964,111
2019-01-10T04:15:00.000000000Z,137.967,110
2019-01-10T04:20:00.000000000Z,137.956,155
2019-01-10T04:25:00.000000000Z,137.986,91
2019-01-10T04:30:00.000000000Z,137.968,110
2019-01-10T04:35:00.000000000Z,137.994,142
2019-01-10T04:40:00.000000000Z,138.014,48
2019-01-10T04:45:00.000000000Z,137.974,97
2019-01-10T04:50:00.000000000Z,138.024,124
2019-01-10T04:55:00.000000000Z,138.038,121
2019-01-10T05:00:00.000000000Z,137.972,104
2019-01-10T05:05:00.000000000Z,137.970,88
2019-01-10T05:10:00.000000000Z,137.986,61
2019-01-10T05:15:00.000000000Z,138.004,81
2019-01-10T05:20:00.000000000Z,137.971,76
2019-01-10T05:25:00.000000000Z,137.958,112
2019-01-10T05:30:00.000000000Z,137.966,137
2019-01-10T05:35:00.000000000Z,137.982,76
2019-01-10T05:40:00.000000000Z,138.002,68
2019-01-10T05:45:00.000000000Z,138.006,69
2019-01-10T05:50:00.000000000Z,138.012,85
2019-01-10T05:55:00.000000000Z,137.995,98
2019-01-10T06:00:00.000000000Z,138.026,172
2019-01-10T06:05:00.000000000Z,137.963,76
2019-01-10T06:10:00.000000000Z,138.064,108
2019-01-10T06:15:00.000000000Z,137.998,101
2019-01-10T06:20:00.000000000Z,137.960,134
2019-01-10T06:25:00.000000000Z,137.986,61
2019-01-10T06:30:00.000000000Z,137.956,107
2019-01-10T06:35:00.000000000Z,137.941,167
2019-01-10T06:40:00.000000000Z,137.942,126
2019-01-10T06:45:00.000000000Z,137.880,147
2019-01-10T06:50:00.000000000Z,137.822,175
2019-01-10T06:55:00.000000000Z,137.808,194
2019-01-10T07:00:00.000000000Z,137.828,308
2019-01-10T07:05:00.000000000Z,137.798,201
2019-01-10T07:10:00.000000000Z,137.764,283
2019-01-10T07:15:00.000000000Z,137.768,329
2019-01-10T07:20:00.000000000Z,137.770,268
2019-01-10T07:25:00.000000000Z,137.774,180
2019-01-10T07:30:00.000000000Z,137.824,250
2019-01-10T07:35:00.000000000Z,137.676,271
2019-01-10T07:40:00.000000000Z,137.712,284
2019-01-10T07:45:00.000000000Z,137.674,186
2019-01-10T07:50:00.000000000Z,137.630,259
2019-01-10T07:55:00.000000000Z,137.734,240
2019-01-10T08:00:00.000000000Z,137.712,448
2019-01-10T08:05:00.000000000Z,137.728,417
2019-01-10T08:10:00.000000000Z,137.786,404
2019-01-10T08:15:00.000000000Z,137.763,492
2019-01-10T08:20:00.000000000Z,137.779,328
2019-01-10T08:25:00.000000000Z,137.674,232
2019-01-10T08:30:00.000000000Z,137.738,314
2019-01-10T08:35:00.000000000Z,137.760,188
2019-01-10T08:40:00.000000000Z,137.745,230
2019-01-10T08:45:00.000000000Z,137.834,269
2019-01-10T08:50:00.000000000Z,137.817,309
2019-01-10T08:55:00.000000000Z,137.758,389
2019-01-10T09:00:00.000000000Z,137.937,518
2019-01-10T09:05:00.000000000Z,137.920,287
2019-01-10T09:10:00.000000000Z,137.899,280
2019-01-10T09:15:00.000000000Z,137.886,301
2019-01-10T09:20:00.000000000Z,137.886,231
2019-01-10T09:25:00.000000000Z,137.954,255
2019-01-10T09:30:00.000000000Z,137.980,270
2019-01-10T09:35:00.000000000Z,137.992,259
2019-01-10T09:40:00.000000000Z,137.935,265
2019-01-10T09:45:00.000000000Z,137.954,264
2019-01-10T09:50:00.000000000Z,137.954,177
2019-01-10T09:55:00.000000000Z,137.973,224
2019-01-10T10:00:00.000000000Z,137.966,232
2019-01-10T10:05:00.000000000Z,137.987,247
2019-01-10T10:10:00.000000000Z,138.016,244
2019-01-10T10:15:00.000000000Z,138.076,266
2019-01-10T10:20:00.000000000Z,138.102,235
2019-01-10T10:25:00.000000000Z,138.026,254
2019-01-10T10:30:00.000000000Z,138.016,197
2019-01-10T10:35:00.000000000Z,137.974,163
2019-01-10T10:40:00.000000000Z,137.942,149
2019-01-10T10:45:00.000000000Z,137.922,102
2019-01-10T10:50:00.000000000Z,137.928,212
2019-01-10T10:55:00.000000000Z,137.886,164
2019-01-10T11:00:00.000000000Z,137.914,173
2019-01-10T11:05:00.000000000Z,137.972,126
2019-01-10T11:10:00.000000000Z,137.962,186
2019-01-10T11:15:00.000000000Z,137.846,199
2019-01-10T11:20:00.000000000Z,137.810,193
2019-01-10T11:25:00.000000000Z,137.665,153
2019-01-10T11:30:00.000000000Z,137.522,328
2019-01-10T11:35:00.000000000Z,137.498,319
2019-01-10T11:40:00.000000000Z,137.521,339
2019-01-10T11:45:00.000000000Z,137.573,256
2019-01-10T11:50:00.000000000Z,137.576,207
2019-01-10T11:55:00.000000000Z,137.656,222
2019-01-10T12:00:00.000000000Z,137.654,219
2019-01-10T12:05:00.000000000Z,137.690,254
2019-01-10T12:10:00.000000000Z,137.688,225
2019-01-10T12:15:00.000000000Z,137.668,229
2019-01-10T12:20:00.000000000Z,137.634,180
2019-01-10T12:25:00.000000000Z,137.686,121
2019-01-10T12:30:00.000000000Z,137.688,218
2019-01-10T12:35:00.000000000Z,137.658,226
2019-01-10T12:40:00.000000000Z,137.654,160
2019-01-10T12:45:00.000000000Z,137.704,144
2019-01-10T12:50:00.000000000Z,137.766,147
2019-01-10T12:55:00.000000000Z,137.784,244
2019-01-10T13:00:00.000000000Z,137.864,355
2019-01-10T13:05:00.000000000Z,137.892,216
2019-01-10T13:10:00.000000000Z,137.899,168
2019-01-10T13:15:00.000000000Z,137.864,252
2019-01-10T13:20:00.000000000Z,138.040,515
2019-01-10T13:25:00.000000000Z,138.006,192
2019-01-10T13:30:00.000000000Z,138.007,360
2019-01-10T13:35:00.000000000Z,138.004,358
2019-01-10T13:40:00.000000000Z,137.952,260
2019-01-10T13:45:00.000000000Z,138.026,301
2019-01-10T13:50:00.000000000Z,138.108,190
2019-01-10T13:55:00.000000000Z,138.089,258
2019-01-10T14:00:00.000000000Z,138.074,390
2019-01-10T14:05:00.000000000Z,138.048,224
2019-01-10T14:10:00.000000000Z,137.973,249
2019-01-10T14:15:00.000000000Z,137.973,203
2019-01-10T14:20:00.000000000Z,138.060,147
2019-01-10T14:25:00.000000000Z,137.944,235
2019-01-10T14:30:00.000000000Z,137.890,470
2019-01-10T14:35:00.000000000Z,137.921,353
2019-01-10T14:40:00.000000000Z,137.873,342
2019-01-10T14:45:00.000000000Z,137.714,505
2019-01-10T14:50:00.000000000Z,137.812,323
2019-01-10T14:55:00.000000000Z,137.802,327
2019-01-10T15:00:00.000000000Z,137.803,449
2019-01-10T15:05:00.000000000Z,137.810,473
2019-01-10T15:10:00.000000000Z,137.881,321
2019-01-10T15:15:00.000000000Z,137.772,312
2019-01-10T15:20:00.000000000Z,137.851,307
2019-01-10T15:25:00.000000000Z,137.854,336
2019-01-10T15:30:00.000000000Z,137.869,297
2019-01-10T15:35:00.000000000Z,137.998,271
2019-01-10T15:40:00.000000000Z,137.986,408
2019-01-10T15:45:00.000000000Z,138.120,378
2019-01-10T15:50:00.000000000Z,138.204,659
2019-01-10T15:55:00.000000000Z,138.278,621
2019-01-10T16:00:00.000000000Z,138.209,553
2019-01-10T16:05:00.000000000Z,138.284,407
2019-01-10T16:10:00.000000000Z,138.294,340
2019-01-10T16:15:00.000000000Z,138.238,275
2019-01-10T16:20:00.000000000Z,138.262,215
2019-01-10T16:25:00.000000000Z,138.274,306
2019-01-10T16:30:00.000000000Z,138.280,313
2019-01-10T16:35:00.000000000Z,138.238,269
2019-01-10T16:40:00.000000000Z,138.211,145
2019-01-10T16:45:00.000000000Z,138.244,163
2019-01-10T16:50:00.000000000Z,138.272,163
2019-01-10T16:55:00.000000000Z,138.258,212
2019-01-10T17:00:00.000000000Z,138.190,273
2019-01-10T17:05:00.000000000Z,138.116,263
2019-01-10T17:10:00.000000000Z,138.118,222
2019-01-10T17:15:00.000000000Z,138.088,225
2019-01-10T17:20:00.000000000Z,138.112,198
2019-01-10T17:25:00.000000000Z,138.177,164
2019-01-10T17:30:00.000000000Z,138.063,175
2019-01-10T17:35:00.000000000Z,138.108,373
2019-01-10T17:40:00.000000000Z,138.072,326
2019-01-10T17:45:00.000000000Z,138.236,524
2019-01-10T17:50:00.000000000Z,138.206,601
2019-01-10T17:55:00.000000000Z,138.216,421
2019-01-10T18:00:00.000000000Z,138.228,557
2019-01-10T18:05:00.000000000Z,138.152,486
2019-01-10T18:10:00.000000000Z,138.170,363
2019-01-10T18:15:00.000000000Z,138.070,473
2019-01-10T18:20:00.000000000Z,138.078,343
2019-01-10T18:25:00.000000000Z,138.144,464
2019-01-10T18:30:00.000000000Z,138.162,260
2019-01-10T18:35:00.000000000Z,138.084,179
2019-01-10T18:40:00.000000000Z,138.030,287
2019-01-10T18:45:00.000000000Z,138.105,286
2019-01-10T18:50:00.000000000Z,138.105,175
2019-01-10T18:55:00.000000000Z,138.120,254
2019-01-10T19:00:00.000000000Z,138.164,253
2019-01-10T19:05:00.000000000Z,138.199,170
2019-01-10T19:10:00.000000000Z,138.224,195
2019-01-10T19:15:00.000000000Z,138.252,126
2019-01-10T19:20:00.000000000Z,138.238,152
2019-01-10T19:25:00.000000000Z,138.260,107
2019-01-10T19:30:00.000000000Z,138.208,113
2019-01-10T19:35:00.000000000Z,138.224,128
2019-01-10T19:40:00.000000000Z,138.262,128
2019-01-10T19:45:00.000000000Z,138.268,127
2019-01-10T19:50:00.000000000Z,138.263,138
2019-01-10T19:55:00.000000000Z,138.194,179
2019-01-10T20:00:00.000000000Z,138.166,147
2019-01-10T20:05:00.000000000Z,138.164,106
2019-01-10T20:10:00.000000000Z,138.200,125
2019-01-10T20:15:00.000000000Z,138.214,68
2019-01-10T20:20:00.000000000Z,138.208,79
2019-01-10T20:25:00.000000000Z,138.204,59
2019-01-10T20:30:00.000000000Z,138.214,71
2019-01-10T20:35:00.000000000Z,138.202,63
2019-01-10T20:40:00.000000000Z,138.216,68
2019-01-10T20:45:00.000000000Z,138.205,47
2019-01-10T20:50:00.000000000Z,138.199,56
2019-01-10T20:55:00.000000000Z,138.272,108
2019-01-10T21:00:00.000000000Z,138.268,111
2019-01-10T21:05:00.000000000Z,138.262,25
2019-01-10T21:10:00.000000000Z,138.262,54
2019-01-10T21:15:00.000000000Z,138.250,17
2019-01-10T21:20:00.000000000Z,138.227,16
2019-01-10T21:25:00.000000000Z,138.267,26
2019-01-10T21:30:00.000000000Z,138.254,44
2019-01-10T21:35:00.000000000Z,138.237,36
2019-01-10T21:40:00.000000000Z,138.280,50
2019-01-10T21:45:00.000000000Z,138.305,134
2019-01-10T21:50:00.000000000Z,138.277,107
2019-01-10T21:55:00.000000000Z,138.258,95
2019-01-10T22:00:00.000000000Z,138.249,10
2019-01-10T22:05:00.000000000Z,138.210,12
2019-01-10T22:10:00.000000000Z,138.253,89
2019-01-10T22:15:00.000000000Z,138.166,219
2019-01-10T22:20:00.000000000Z,138.248,52
2019-01-10T22:25:00.000000000Z,138.176,45
2019-01-10T22:30:00.000000000Z,138.195,44
2019-01-10T22:35:00.000000000Z,138.215,39
2019-01-10T22:40:00.000000000Z,138.221,17
2019-01-10T22:45:00.000000000Z,138.210,30
2019-01-10T22:50:00.000000000Z,138.228,41
2019-01-10T22:55:00.000000000Z,138.262,64
2019-01-10T23:00:00.000000000Z,138.248,107
2019-01-10T23:05:00.000000000Z,138.224,43
2019-01-10T23:10:00.000000000Z,138.178,41
2019-01-10T23:15:00.000000000Z,138.138,109
2019-01-10T23:20:00.000000000Z,138.126,103
2019-01-10T23:25:00.000000000Z,138.142,47
2019-01-10T23:30:00.000000000Z,138.162,56
2019-01-10T23:35:00.000000000Z,138.176,53
2019-01-10T23:40:00.000000000Z,138.190,33
2019-01-10T23:45:00.000000000Z,138.136,129
2019-01-10T23:50:00.000000000Z,138.149,59
2019-01-10T23:55:00.000000000Z,138.106,72
2019-01-11T00:00:00.000000000Z,138.164,291
2019-01-11T00:05:00.000000000Z,138.211,235
2019-01-11T00:10:00.000000000Z,138.204,100
2019-01-11T00:15:00.000000000Z,138.168,159
2019-01-11T00:20:00.000000000Z,138.138,107
2019-01-11T00:25:00.000000000Z,138.161,69
2019-01-11T00:30:00.000000000Z,138.162,118
2019-01-11T00:35:00.000000000Z,138.149,84
2019-01-11T00:40:00.000000000Z,138.156,64
2019-01-11T00:45:00.000000000Z,138.176,80
2019-01-11T00:50:00.000000000Z,138.188,288
2019-01-11T00:55:00.000000000Z,138.220,336
2019-01-11T01:00:00.000000000Z,138.242,123
2019-01-11T01:05:00.000000000Z,138.253,113
2019-01-11T01:10:00.000000000Z,138.200,114
2019-01-11T01:15:00.000000000Z,138.220,107
2019-01-11T01:20:00.000000000Z,138.206,153
2019-01-11T01:25:00.000000000Z,138.232,87
2019-01-11T01:30:00.000000000Z,138.204,263
2019-01-11T01:35:00.000000000Z,138.214,172
2019-01-11T01:40:00.000000000Z,138.220,168
2019-01-11T01:45:00.000000000Z,138.224,124
2019-01-11T01:50:00.000000000Z,138.258,187
2019-01-11T01:55:00.000000000Z,138.274,213
2019-01-11T02:00:00.000000000Z,138.256,150
2019-01-11T02:05:00.000000000Z,138.192,161
2019-01-11T02:10:00.000000000Z,138.197,103
2019-01-11T02:15:00.000000000Z,138.192,119
2019-01-11T02:20:00.000000000Z,138.118,130
2019-01-11T02:25:00.000000000Z,138.170,157
2019-01-11T02:30:00.000000000Z,138.178,113
2019-01-11T02:35:00.000000000Z,138.152,101
2019-01-11T02:40:00.000000000Z,138.137,64
2019-01-11T02:45:00.000000000Z,138.122,52
2019-01-11T02:50:00.000000000Z,138.150,59
2019-01-11T02:55:00.000000000Z,138.190,63
2019-01-11T03:00:00.000000000Z,138.140,86
2019-01-11T03:05:00.000000000Z,138.152,50
2019-01-11T03:10:00.000000000Z,138.182,45
2019-01-11T03:15:00.000000000Z,138.180,80
2019-01-11T03:20:00.000000000Z,138.174,41
2019-01-11T03:25:00.000000000Z,138.189,73
2019-01-11T03:30:00.000000000Z,138.193,189
2019-01-11T03:35:00.000000000Z,138.170,75
2019-01-11T03:40:00.000000000Z,138.158,54
2019-01-11T03:45:00.000000000Z,138.180,63
2019-01-11T03:50:00.000000000Z,138.162,30
2019-01-11T03:55:00.000000000Z,138.196,56
2019-01-11T04:00:00.000000000Z,138.153,89
2019-01-11T04:05:00.000000000Z,138.185,62
2019-01-11T04:10:00.000000000Z,138.180,58
2019-01-11T04:15:00.000000000Z,138.169,109
2019-01-11T04:20:00.000000000Z,138.180,63
2019-01-11T04:25:00.000000000Z,138.236,93
2019-01-11T04:30:00.000000000Z,138.196,69
2019-01-11T04:35:00.000000000Z,138.218,82
2019-01-11T04:40:00.000000000Z,138.224,51
2019-01-11T04:45:00.000000000Z,138.221,93
2019-01-11T04:50:00.000000000Z,138.264,70
2019-01-11T04:55:00.000000000Z,138.304,115
2019-01-11T05:00:00.000000000Z,138.248,92
2019-01-11T05:05:00.000000000Z,138.272,94
2019-01-11T05:10:00.000000000Z,138.296,73
2019-01-11T05:15:00.000000000Z,138.284,89
2019-01-11T05:20:00.000000000Z,138.296,80
2019-01-11T05:25:00.000000000Z,138.256,77
2019-01-11T05:30:00.000000000Z,138.235,78
2019-01-11T05:35:00.000000000Z,138.214,69
2019-01-11T05:40:00.000000000Z,138.196,85
2019-01-11T05:45:00.000000000Z,138.192,75
2019-01-11T05:50:00.000000000Z,138.168,104
2019-01-11T05:55:00.000000000Z,138.206,104
2019-01-11T06:00:00.000000000Z,138.194,119
2019-01-11T06:05:00.000000000Z,138.222,119
2019-01-11T06:10:00.000000000Z,138.238,81
2019-01-11T06:15:00.000000000Z,138.301,144
2019-01-11T06:20:00.000000000Z,138.284,78
2019-01-11T06:25:00.000000000Z,138.264,115
2019-01-11T06:30:00.000000000Z,138.214,135
2019-01-11T06:35:00.000000000Z,138.247,52
2019-01-11T06:40:00.000000000Z,138.228,64
2019-01-11T06:45:00.000000000Z,138.250,73
2019-01-11T06:50:00.000000000Z,138.251,64
2019-01-11T06:55:00.000000000Z,138.253,41
2019-01-11T07:00:00.000000000Z,138.314,178
2019-01-11T07:05:00.000000000Z,138.360,117
2019-01-11T07:10:00.000000000Z,138.282,145
2019-01-11T07:15:00.000000000Z,138.258,108
2019-01-11T07:20:00.000000000Z,138.276,119
2019-01-11T07:25:00.000000000Z,138.266,137
2019-01-11T07:30:00.000000000Z,138.209,102
2019-01-11T07:35:00.000000000Z,138.156,209
2019-01-11T07:40:00.000000000Z,138.176,145
2019-01-11T07:45:00.000000000Z,138.147,106
2019-01-11T07:50:00.000000000Z,138.109,121
2019-01-11T07:55:00.000000000Z,138.157,165
2019-01-11T08:00:00.000000000Z,138.203,195
2019-01-11T08:05:00.000000000Z,138.188,288
2019-01-11T08:10:00.000000000Z,138.118,307
2019-01-11T08:15:00.000000000Z,137.926,404
2019-01-11T08:20:00.000000000Z,137.997,256
2019-01-11T08:25:00.000000000Z,137.927,195
2019-01-11T08:30:00.000000000Z,137.930,304
2019-01-11T08:35:00.000000000Z,137.998,272
2019-01-11T08:40:00.000000000Z,137.928,178
2019-01-11T08:45:00.000000000Z,137.940,246
2019-01-11T08:50:00.000000000Z,137.955,142
2019-01-11T08:55:00.000000000Z,137.948,187
2019-01-11T09:00:00.000000000Z,137.880,292
2019-01-11T09:05:00.000000000Z,137.666,448
2019-01-11T09:10:00.000000000Z,137.811,271
2019-01-11T09:15:00.000000000Z,137.820,154
2019-01-11T09:20:00.000000000Z,137.828,253
2019-01-11T09:25:00.000000000Z,137.799,189
2019-01-11T09:30:00.000000000Z,137.849,271
2019-01-11T09:35:00.000000000Z,137.796,265
2019-01-11T09:40:00.000000000Z,137.854,234
2019-01-11T09:45:00.000000000Z,137.946,180
2019-01-11T09:50:00.000000000Z,137.980,159
2019-01-11T09:55:00.000000000Z,138.160,488
2019-01-11T10:00:00.000000000Z,138.203,398
2019-01-11T10:05:00.000000000Z,138.252,379
2019-01-11T10:10:00.000000000Z,138.304,316
2019-01-11T10:15:00.000000000Z,138.264,190
2019-01-11T10:20:00.000000000Z,138.311,191
2019-01-11T10:25:00.000000000Z,138.257,164
2019-01-11T10:30:00.000000000Z,138.183,169
2019-01-11T10:35:00.000000000Z,138.220,178
2019-01-11T10:40:00.000000000Z,138.219,215
2019-01-11T10:45:00.000000000Z,138.244,136
2019-01-11T10:50:00.000000000Z,138.892,1948
2019-01-11T10:55:00.000000000Z,138.854,1928
2019-01-11T11:00:00.000000000Z,138.659,977
2019-01-11T11:05:00.000000000Z,138.574,525
2019-01-11T11:10:00.000000000Z,138.410,1418
2019-01-11T11:15:00.000000000Z,138.498,358
2019-01-11T11:20:00.000000000Z,138.540,289
2019-01-11T11:25:00.000000000Z,138.538,315
2019-01-11T11:30:00.000000000Z,138.592,310
2019-01-11T11:35:00.000000000Z,138.650,165
2019-01-11T11:40:00.000000000Z,138.794,379
2019-01-11T11:45:00.000000000Z,138.958,444
