time,EUR_USD_close,EUR_USD_volume
2018-04-16T14:44:00.000000000Z,1.23780,58
2018-04-16T14:45:00.000000000Z,1.23777,22
2018-04-16T14:46:00.000000000Z,1.23768,56
2018-04-16T14:47:00.000000000Z,1.23753,62
2018-04-16T14:48:00.000000000Z,1.23769,33
2018-04-16T14:49:00.000000000Z,1.23780,65
2018-04-16T14:50:00.000000000Z,1.23790,76
2018-04-16T14:51:00.000000000Z,1.23776,70
2018-04-16T14:52:00.000000000Z,1.23764,40
2018-04-16T14:53:00.000000000Z,1.23754,33
2018-04-16T14:54:00.000000000Z,1.23756,46
2018-04-16T14:55:00.000000000Z,1.23760,50
2018-04-16T14:56:00.000000000Z,1.23756,23
2018-04-16T14:57:00.000000000Z,1.23702,128
2018-04-16T14:58:00.000000000Z,1.23704,177
2018-04-16T14:59:00.000000000Z,1.23674,156
2018-04-16T15:00:00.000000000Z,1.23638,210
2018-04-16T15:01:00.000000000Z,1.23656,120
2018-04-16T15:02:00.000000000Z,1.23663,88
2018-04-16T15:03:00.000000000Z,1.23665,95
2018-04-16T15:04:00.000000000Z,1.23664,64
2018-04-16T15:05:00.000000000Z,1.23678,32
2018-04-16T15:06:00.000000000Z,1.23666,25
2018-04-16T15:07:00.000000000Z,1.23670,25
2018-04-16T15:08:00.000000000Z,1.23684,46
2018-04-16T15:09:00.000000000Z,1.23699,23
2018-04-16T15:10:00.000000000Z,1.23704,21
2018-04-16T15:11:00.000000000Z,1.23698,7
2018-04-16T15:12:00.000000000Z,1.23696,24
2018-04-16T15:13:00.000000000Z,1.23700,17
2018-04-16T15:14:00.000000000Z,1.23700,43
2018-04-16T15:15:00.000000000Z,1.23676,25
2018-04-16T15:16:00.000000000Z,1.23668,35
2018-04-16T15:17:00.000000000Z,1.23682,15
2018-04-16T15:18:00.000000000Z,1.23678,8
2018-04-16T15:19:00.000000000Z,1.23680,14
2018-04-16T15:20:00.000000000Z,1.23698,32
2018-04-16T15:21:00.000000000Z,1.23664,50
2018-04-16T15:22:00.000000000Z,1.23682,35
2018-04-16T15:23:00.000000000Z,1.23683,21
2018-04-16T15:24:00.000000000Z,1.23678,24
2018-04-16T15:25:00.000000000Z,1.23680,29
2018-04-16T15:26:00.000000000Z,1.23683,24
2018-04-16T15:27:00.000000000Z,1.23692,26
2018-04-16T15:28:00.000000000Z,1.23685,41
2018-04-16T15:29:00.000000000Z,1.23680,27
2018-04-16T15:30:00.000000000Z,1.23686,21
2018-04-16T15:31:00.000000000Z,1.23688,44
2018-04-16T15:32:00.000000000Z,1.23696,29
2018-04-16T15:33:00.000000000Z,1.23691,37
2018-04-16T15:34:00.000000000Z,1.23691,19
2018-04-16T15:35:00.000000000Z,1.23691,13
2018-04-16T15:36:00.000000000Z,1.23680,28
2018-04-16T15:37:00.000000000Z,1.23663,33
2018-04-16T15:38:00.000000000Z,1.23666,20
2018-04-16T15:39:00.000000000Z,1.23662,36
2018-04-16T15:40:00.000000000Z,1.23678,16
2018-04-16T15:41:00.000000000Z,1.23692,14
2018-04-16T15:42:00.000000000Z,1.23672,37
2018-04-16T15:43:00.000000000Z,1.23672,32
2018-04-16T15:44:00.000000000Z,1.23670,22
2018-04-16T15:45:00.000000000Z,1.23678,26
2018-04-16T15:46:00.000000000Z,1.23679,28
2018-04-16T15:47:00.000000000Z,1.23692,28
2018-04-16T15:48:00.000000000Z,1.23682,9
2018-04-16T15:49:00.000000000Z,1.23695,23
2018-04-16T15:50:00.000000000Z,1.23688,29
2018-04-16T15:51:00.000000000Z,1.23685,28
2018-04-16T15:52:00.000000000Z,1.23669,32
2018-04-16T15:53:00.000000000Z,1.23683,21
2018-04-16T15:54:00.000000000Z,1.23695,16
2018-04-16T15:55:00.000000000Z,1.23697,26
2018-04-16T15:56:00.000000000Z,1.23692,17
2018-04-16T15:57:00.000000000Z,1.23708,21
2018-04-16T15:58:00.000000000Z,1.23709,24
2018-04-16T15:59:00.000000000Z,1.23732,25
2018-04-16T16:00:00.000000000Z,1.23692,26
2018-04-16T16:01:00.000000000Z,1.23708,8
2018-04-16T16:02:00.000000000Z,1.23728,20
2018-04-16T16:03:00.000000000Z,1.23724,27
2018-04-16T16:04:00.000000000Z,1.23726,27
2018-04-16T16:05:00.000000000Z,1.23728,20
2018-04-16T16:06:00.000000000Z,1.23730,2
2018-04-16T16:07:00.000000000Z,1.23736,13
2018-04-16T16:08:00.000000000Z,1.23738,19
2018-04-16T16:09:00.000000000Z,1.23745,17
2018-04-16T16:10:00.000000000Z,1.23722,38
2018-04-16T16:11:00.000000000Z,1.23720,11
2018-04-16T16:12:00.000000000Z,1.23725,21
2018-04-16T16:13:00.000000000Z,1.23715,29
2018-04-16T16:14:00.000000000Z,1.23708,36
2018-04-16T16:15:00.000000000Z,1.23731,36
2018-04-16T16:16:00.000000000Z,1.23748,19
2018-04-16T16:17:00.000000000Z,1.23750,19
2018-04-16T16:18:00.000000000Z,1.23748,29
2018-04-16T16:19:00.000000000Z,1.23773,67
2018-04-16T16:20:00.000000000Z,1.23752,31
2018-04-16T16:21:00.000000000Z,1.23735,25
2018-04-16T16:22:00.000000000Z,1.23746,44
2018-04-16T16:23:00.000000000Z,1.23738,25
2018-04-16T16:24:00.000000000Z,1.23761,60
2018-04-16T16:25:00.000000000Z,1.23754,34
2018-04-16T16:26:00.000000000Z,1.23754,2
2018-04-16T16:27:00.000000000Z,1.23750,25
2018-04-16T16:28:00.000000000Z,1.23763,28
2018-04-16T16:29:00.000000000Z,1.23756,25
2018-04-16T16:30:00.000000000Z,1.23750,28
2018-04-16T16:31:00.000000000Z,1.23762,16
2018-04-16T16:32:00.000000000Z,1.23742,37
2018-04-16T16:33:00.000000000Z,1.23736,24
2018-04-16T16:34:00.000000000Z,1.23760,25
2018-04-16T16:35:00.000000000Z,1.23780,49
2018-04-16T16:36:00.000000000Z,1.23767,18
2018-04-16T16:37:00.000000000Z,1.23764,38
2018-04-16T16:38:00.000000000Z,1.23754,30
2018-04-16T16:39:00.000000000Z,1.23748,23
2018-04-16T16:40:00.000000000Z,1.23770,25
2018-04-16T16:41:00.000000000Z,1.23754,17
2018-04-16T16:42:00.000000000Z,1.23750,7
2018-04-16T16:43:00.000000000Z,1.23749,16
2018-04-16T16:44:00.000000000Z,1.23752,8
2018-04-16T16:45:00.000000000Z,1.23770,25
2018-04-16T16:46:00.000000000Z,1.23783,38
2018-04-16T16:47:00.000000000Z,1.23782,22
2018-04-16T16:48:00.000000000Z,1.23784,32
2018-04-16T16:49:00.000000000Z,1.23771,33
2018-04-16T16:50:00.000000000Z,1.23768,17
2018-04-16T16:51:00.000000000Z,1.23780,16
2018-04-16T16:52:00.000000000Z,1.23778,8
2018-04-16T16:53:00.000000000Z,1.23796,19
2018-04-16T16:54:00.000000000Z,1.23813,26
2018-04-16T16:55:00.000000000Z,1.23820,55
2018-04-16T16:56:00.000000000Z,1.23819,23
2018-04-16T16:57:00.000000000Z,1.23834,35
2018-04-16T16:58:00.000000000Z,1.23840,24
2018-04-16T16:59:00.000000000Z,1.23828,70
2018-04-16T17:00:00.000000000Z,1.23824,43
2018-04-16T17:01:00.000000000Z,1.23810,45
2018-04-16T17:02:00.000000000Z,1.23797,37
2018-04-16T17:03:00.000000000Z,1.23802,11
2018-04-16T17:04:00.000000000Z,1.23796,24
2018-04-16T17:05:00.000000000Z,1.23799,12
2018-04-16T17:06:00.000000000Z,1.23796,30
2018-04-16T17:07:00.000000000Z,1.23800,1
2018-04-16T17:08:00.000000000Z,1.23792,11
2018-04-16T17:09:00.000000000Z,1.23791,22
2018-04-16T17:10:00.000000000Z,1.23801,21
2018-04-16T17:11:00.000000000Z,1.23787,15
2018-04-16T17:12:00.000000000Z,1.23784,15
2018-04-16T17:13:00.000000000Z,1.23778,10
2018-04-16T17:14:00.000000000Z,1.23784,21
2018-04-16T17:15:00.000000000Z,1.23780,12
2018-04-16T17:16:00.000000000Z,1.23784,6
2018-04-16T17:17:00.000000000Z,1.23790,7
2018-04-16T17:18:00.000000000Z,1.23786,5
2018-04-16T17:19:00.000000000Z,1.23793,22
2018-04-16T17:20:00.000000000Z,1.23782,22
2018-04-16T17:21:00.000000000Z,1.23782,10
2018-04-16T17:22:00.000000000Z,1.23792,17
2018-04-16T17:23:00.000000000Z,1.23793,7
2018-04-16T17:24:00.000000000Z,1.23784,12
2018-04-16T17:25:00.000000000Z,1.23786,36
2018-04-16T17:26:00.000000000Z,1.23784,15
2018-04-16T17:27:00.000000000Z,1.23780,5
2018-04-16T17:28:00.000000000Z,1.23775,11
2018-04-16T17:29:00.000000000Z,1.23775,19
2018-04-16T17:30:00.000000000Z,1.23770,11
2018-04-16T17:31:00.000000000Z,1.23768,15
2018-04-16T17:32:00.000000000Z,1.23766,12
2018-04-16T17:33:00.000000000Z,1.23778,3
2018-04-16T17:34:00.000000000Z,1.23773,12
2018-04-16T17:35:00.000000000Z,1.23766,4
2018-04-16T17:36:00.000000000Z,1.23767,8
2018-04-16T17:37:00.000000000Z,1.23770,3
2018-04-16T17:38:00.000000000Z,1.23765,10
2018-04-16T17:39:00.000000000Z,1.23772,7
2018-04-16T17:40:00.000000000Z,1.23768,7
2018-04-16T17:41:00.000000000Z,1.23764,12
2018-04-16T17:42:00.000000000Z,1.23782,13
2018-04-16T17:43:00.000000000Z,1.23785,16
2018-04-16T17:44:00.000000000Z,1.23778,5
2018-04-16T17:45:00.000000000Z,1.23776,1
2018-04-16T17:47:00.000000000Z,1.23770,2
2018-04-16T17:48:00.000000000Z,1.23777,7
2018-04-16T17:49:00.000000000Z,1.23788,28
2018-04-16T17:50:00.000000000Z,1.23781,26
2018-04-16T17:51:00.000000000Z,1.23780,7
2018-04-16T17:52:00.000000000Z,1.23781,19
2018-04-16T17:53:00.000000000Z,1.23776,16
2018-04-16T17:54:00.000000000Z,1.23768,36
2018-04-16T17:55:00.000000000Z,1.23766,23
2018-04-16T17:56:00.000000000Z,1.23779,14
2018-04-16T17:57:00.000000000Z,1.23778,9
2018-04-16T17:58:00.000000000Z,1.23774,13
2018-04-16T17:59:00.000000000Z,1.23772,12
2018-04-16T18:00:00.000000000Z,1.23770,36
2018-04-16T18:01:00.000000000Z,1.23774,14
2018-04-16T18:02:00.000000000Z,1.23773,18
2018-04-16T18:03:00.000000000Z,1.23776,13
2018-04-16T18:04:00.000000000Z,1.23780,11
2018-04-16T18:06:00.000000000Z,1.23786,4
2018-04-16T18:07:00.000000000Z,1.23790,9
2018-04-16T18:08:00.000000000Z,1.23789,18
2018-04-16T18:09:00.000000000Z,1.23780,22
2018-04-16T18:10:00.000000000Z,1.23780,12
2018-04-16T18:11:00.000000000Z,1.23791,9
2018-04-16T18:12:00.000000000Z,1.23791,14
2018-04-16T18:13:00.000000000Z,1.23793,3
2018-04-16T18:14:00.000000000Z,1.23786,6
2018-04-16T18:15:00.000000000Z,1.23788,9
2018-04-16T18:16:00.000000000Z,1.23795,6
2018-04-16T18:17:00.000000000Z,1.23793,8
2018-04-16T18:18:00.000000000Z,1.23792,13
2018-04-16T18:19:00.000000000Z,1.23789,7
2018-04-16T18:20:00.000000000Z,1.23792,4
2018-04-16T18:21:00.000000000Z,1.23790,9
2018-04-16T18:22:00.000000000Z,1.23793,8
2018-04-16T18:23:00.000000000Z,1.23785,6
2018-04-16T18:24:00.000000000Z,1.23788,16
2018-04-16T18:25:00.000000000Z,1.23775,35
2018-04-16T18:26:00.000000000Z,1.23784,8
2018-04-16T18:27:00.000000000Z,1.23782,16
2018-04-16T18:28:00.000000000Z,1.23796,10
2018-04-16T18:29:00.000000000Z,1.23791,1
2018-04-16T18:30:00.000000000Z,1.23787,16
2018-04-16T18:31:00.000000000Z,1.23785,21
2018-04-16T18:32:00.000000000Z,1.23789,5
2018-04-16T18:33:00.000000000Z,1.23790,7
2018-04-16T18:34:00.000000000Z,1.23794,3
2018-04-16T18:35:00.000000000Z,1.23794,3
2018-04-16T18:36:00.000000000Z,1.23791,6
2018-04-16T18:37:00.000000000Z,1.23798,3
2018-04-16T18:38:00.000000000Z,1.23799,6
2018-04-16T18:39:00.000000000Z,1.23796,7
2018-04-16T18:40:00.000000000Z,1.23803,10
2018-04-16T18:41:00.000000000Z,1.23804,3
2018-04-16T18:42:00.000000000Z,1.23806,8
2018-04-16T18:43:00.000000000Z,1.23801,7
2018-04-16T18:44:00.000000000Z,1.23802,15
2018-04-16T18:45:00.000000000Z,1.23794,19
2018-04-16T18:46:00.000000000Z,1.23794,6
2018-04-16T18:47:00.000000000Z,1.23798,7
2018-04-16T18:48:00.000000000Z,1.23795,10
2018-04-16T18:49:00.000000000Z,1.23798,6
2018-04-16T18:50:00.000000000Z,1.23818,40
2018-04-16T18:51:00.000000000Z,1.23816,9
2018-04-16T18:52:00.000000000Z,1.23813,6
2018-04-16T18:53:00.000000000Z,1.23817,3
2018-04-16T18:54:00.000000000Z,1.23814,23
2018-04-16T18:55:00.000000000Z,1.23817,7
2018-04-16T18:56:00.000000000Z,1.23810,6
2018-04-16T18:57:00.000000000Z,1.23812,5
2018-04-16T18:58:00.000000000Z,1.23820,7
2018-04-16T18:59:00.000000000Z,1.23808,91
2018-04-16T19:00:00.000000000Z,1.23818,16
2018-04-16T19:01:00.000000000Z,1.23818,15
2018-04-16T19:02:00.000000000Z,1.23818,14
2018-04-16T19:03:00.000000000Z,1.23814,23
2018-04-16T19:04:00.000000000Z,1.23806,13
2018-04-16T19:05:00.000000000Z,1.23806,19
2018-04-16T19:06:00.000000000Z,1.23794,46
2018-04-16T19:07:00.000000000Z,1.23781,19
2018-04-16T19:08:00.000000000Z,1.23788,16
2018-04-16T19:09:00.000000000Z,1.23784,11
2018-04-16T19:10:00.000000000Z,1.23786,2
2018-04-16T19:11:00.000000000Z,1.23774,6
2018-04-16T19:12:00.000000000Z,1.23774,9
2018-04-16T19:14:00.000000000Z,1.23773,5
2018-04-16T19:15:00.000000000Z,1.23785,3
2018-04-16T19:16:00.000000000Z,1.23780,9
2018-04-16T19:17:00.000000000Z,1.23775,4
2018-04-16T19:18:00.000000000Z,1.23773,2
2018-04-16T19:19:00.000000000Z,1.23776,9
2018-04-16T19:20:00.000000000Z,1.23774,7
2018-04-16T19:21:00.000000000Z,1.23770,11
2018-04-16T19:22:00.000000000Z,1.23767,5
2018-04-16T19:25:00.000000000Z,1.23766,15
2018-04-16T19:26:00.000000000Z,1.23760,7
2018-04-16T19:27:00.000000000Z,1.23764,11
2018-04-16T19:28:00.000000000Z,1.23762,25
2018-04-16T19:29:00.000000000Z,1.23752,20
2018-04-16T19:30:00.000000000Z,1.23755,10
2018-04-16T19:31:00.000000000Z,1.23754,6
2018-04-16T19:32:00.000000000Z,1.23755,6
2018-04-16T19:33:00.000000000Z,1.23749,6
2018-04-16T19:34:00.000000000Z,1.23755,5
2018-04-16T19:35:00.000000000Z,1.23758,14
2018-04-16T19:36:00.000000000Z,1.23756,10
2018-04-16T19:37:00.000000000Z,1.23746,20
2018-04-16T19:38:00.000000000Z,1.23755,11
2018-04-16T19:39:00.000000000Z,1.23754,7
2018-04-16T19:40:00.000000000Z,1.23760,7
2018-04-16T19:41:00.000000000Z,1.23755,32
2018-04-16T19:42:00.000000000Z,1.23754,6
2018-04-16T19:43:00.000000000Z,1.23752,4
2018-04-16T19:45:00.000000000Z,1.23762,12
2018-04-16T19:46:00.000000000Z,1.23772,10
2018-04-16T19:47:00.000000000Z,1.23772,10
2018-04-16T19:48:00.000000000Z,1.23770,10
2018-04-16T19:49:00.000000000Z,1.23762,21
2018-04-16T19:50:00.000000000Z,1.23774,7
2018-04-16T19:51:00.000000000Z,1.23770,5
2018-04-16T19:52:00.000000000Z,1.23765,2
2018-04-16T19:53:00.000000000Z,1.23760,16
2018-04-16T19:54:00.000000000Z,1.23754,22
2018-04-16T19:56:00.000000000Z,1.23751,8
2018-04-16T19:57:00.000000000Z,1.23752,6
2018-04-16T19:58:00.000000000Z,1.23756,8
2018-04-16T19:59:00.000000000Z,1.23759,5
2018-04-16T20:00:00.000000000Z,1.23762,5
2018-04-16T20:01:00.000000000Z,1.23770,3
2018-04-16T20:02:00.000000000Z,1.23769,5
2018-04-16T20:03:00.000000000Z,1.23774,23
2018-04-16T20:04:00.000000000Z,1.23784,11
2018-04-16T20:05:00.000000000Z,1.23785,13
2018-04-16T20:06:00.000000000Z,1.23790,6
2018-04-16T20:07:00.000000000Z,1.23787,5
2018-04-16T20:09:00.000000000Z,1.23784,2
2018-04-16T20:14:00.000000000Z,1.23792,5
2018-04-16T20:15:00.000000000Z,1.23797,4
2018-04-16T20:16:00.000000000Z,1.23800,2
2018-04-16T20:17:00.000000000Z,1.23794,11
2018-04-16T20:18:00.000000000Z,1.23800,54
2018-04-16T20:19:00.000000000Z,1.23800,7
2018-04-16T20:20:00.000000000Z,1.23807,36
2018-04-16T20:21:00.000000000Z,1.23824,31
2018-04-16T20:22:00.000000000Z,1.23814,40
2018-04-16T20:23:00.000000000Z,1.23816,29
2018-04-16T20:24:00.000000000Z,1.23814,27
2018-04-16T20:25:00.000000000Z,1.23809,14
2018-04-16T20:26:00.000000000Z,1.23822,13
2018-04-16T20:27:00.000000000Z,1.23824,4
2018-04-16T20:28:00.000000000Z,1.23801,14
2018-04-16T20:29:00.000000000Z,1.23813,9
2018-04-16T20:30:00.000000000Z,1.23816,12
2018-04-16T20:31:00.000000000Z,1.23820,29
2018-04-16T20:32:00.000000000Z,1.23832,9
2018-04-16T20:33:00.000000000Z,1.23832,40
2018-04-16T20:34:00.000000000Z,1.23826,44
2018-04-16T20:35:00.000000000Z,1.23839,56
2018-04-16T20:36:00.000000000Z,1.23835,37
2018-04-16T20:37:00.000000000Z,1.23832,9
2018-04-16T20:38:00.000000000Z,1.23808,17
2018-04-16T20:39:00.000000000Z,1.23822,23
2018-04-16T20:40:00.000000000Z,1.23826,7
2018-04-16T20:41:00.000000000Z,1.23826,2
2018-04-16T20:42:00.000000000Z,1.23829,3
2018-04-16T20:44:00.000000000Z,1.23830,7
2018-04-16T20:45:00.000000000Z,1.23824,6
2018-04-16T20:46:00.000000000Z,1.23820,1
2018-04-16T20:48:00.000000000Z,1.23816,1
2018-04-16T20:50:00.000000000Z,1.23814,1
2018-04-16T20:51:00.000000000Z,1.23809,1
2018-04-16T20:52:00.000000000Z,1.23804,3
2018-04-16T20:53:00.000000000Z,1.23798,15
2018-04-16T20:54:00.000000000Z,1.23803,8
2018-04-16T20:55:00.000000000Z,1.23792,21
2018-04-16T20:56:00.000000000Z,1.23801,4
2018-04-16T20:57:00.000000000Z,1.23792,17
2018-04-16T20:58:00.000000000Z,1.23790,20
2018-04-16T20:59:00.000000000Z,1.23792,32
2018-04-16T21:01:00.000000000Z,1.23798,2
2018-04-16T21:02:00.000000000Z,1.23809,4
2018-04-16T21:05:00.000000000Z,1.23806,1
2018-04-16T21:06:00.000000000Z,1.23797,7
2018-04-16T21:07:00.000000000Z,1.23797,2
2018-04-16T21:08:00.000000000Z,1.23799,6
2018-04-16T21:09:00.000000000Z,1.23798,11
2018-04-16T21:10:00.000000000Z,1.23797,2
2018-04-16T21:11:00.000000000Z,1.23802,10
2018-04-16T21:12:00.000000000Z,1.23806,14
2018-04-16T21:13:00.000000000Z,1.23811,19
2018-04-16T21:15:00.000000000Z,1.23811,2
2018-04-16T21:17:00.000000000Z,1.23800,5
2018-04-16T21:18:00.000000000Z,1.23806,1
2018-04-16T21:19:00.000000000Z,1.23804,2
2018-04-16T21:27:00.000000000Z,1.23812,1
2018-04-16T21:28:00.000000000Z,1.23808,2
2018-04-16T21:29:00.000000000Z,1.23810,1
2018-04-16T21:30:00.000000000Z,1.23800,5
2018-04-16T21:34:00.000000000Z,1.23807,27
2018-04-16T21:35:00.000000000Z,1.23808,15
2018-04-16T21:36:00.000000000Z,1.23808,6
2018-04-16T21:37:00.000000000Z,1.23808,10
2018-04-16T21:38:00.000000000Z,1.23798,47
2018-04-16T21:39:00.000000000Z,1.23798,39
2018-04-16T21:40:00.000000000Z,1.23798,13
2018-04-16T21:41:00.000000000Z,1.23804,2
2018-04-16T21:42:00.000000000Z,1.23796,1
2018-04-16T21:43:00.000000000Z,1.23796,10
2018-04-16T21:44:00.000000000Z,1.23803,10
2018-04-16T21:45:00.000000000Z,1.23810,2
2018-04-16T21:46:00.000000000Z,1.23806,1
2018-04-16T21:49:00.000000000Z,1.23804,11
2018-04-16T21:50:00.000000000Z,1.23807,1
2018-04-16T21:51:00.000000000Z,1.23813,8
2018-04-16T21:53:00.000000000Z,1.23813,15
2018-04-16T21:54:00.000000000Z,1.23820,2
2018-04-16T21:55:00.000000000Z,1.23814,12
2018-04-16T21:57:00.000000000Z,1.23804,45
2018-04-16T21:58:00.000000000Z,1.23798,21
2018-04-16T21:59:00.000000000Z,1.23802,23
2018-04-16T22:00:00.000000000Z,1.23798,45
2018-04-16T22:01:00.000000000Z,1.23802,43
2018-04-16T22:02:00.000000000Z,1.23804,34
2018-04-16T22:04:00.000000000Z,1.23793,16
2018-04-16T22:05:00.000000000Z,1.23789,32
2018-04-16T22:06:00.000000000Z,1.23796,34
2018-04-16T22:07:00.000000000Z,1.23806,5
2018-04-16T22:08:00.000000000Z,1.23810,30
2018-04-16T22:09:00.000000000Z,1.23810,8
2018-04-16T22:10:00.000000000Z,1.23807,7
2018-04-16T22:11:00.000000000Z,1.23808,21
2018-04-16T22:12:00.000000000Z,1.23806,1
2018-04-16T22:13:00.000000000Z,1.23814,3
2018-04-16T22:14:00.000000000Z,1.23808,13
2018-04-16T22:15:00.000000000Z,1.23808,20
2018-04-16T22:16:00.000000000Z,1.23808,13
2018-04-16T22:17:00.000000000Z,1.23816,10
2018-04-16T22:18:00.000000000Z,1.23816,14
2018-04-16T22:19:00.000000000Z,1.23822,14
2018-04-16T22:20:00.000000000Z,1.23825,5
2018-04-16T22:21:00.000000000Z,1.23825,13
2018-04-16T22:22:00.000000000Z,1.23834,31
2018-04-16T22:23:00.000000000Z,1.23819,21
2018-04-16T22:24:00.000000000Z,1.23822,10
2018-04-16T22:25:00.000000000Z,1.23818,12
2018-04-16T22:26:00.000000000Z,1.23830,22
2018-04-16T22:27:00.000000000Z,1.23834,6
2018-04-16T22:28:00.000000000Z,1.23829,12
2018-04-16T22:29:00.000000000Z,1.23824,1
2018-04-16T22:30:00.000000000Z,1.23823,5
2018-04-16T22:31:00.000000000Z,1.23813,8
2018-04-16T22:32:00.000000000Z,1.23814,8
2018-04-16T22:35:00.000000000Z,1.23816,8
2018-04-16T22:36:00.000000000Z,1.23808,8
2018-04-16T22:37:00.000000000Z,1.23808,5
2018-04-16T22:38:00.000000000Z,1.23808,5
2018-04-16T22:39:00.000000000Z,1.23828,45
2018-04-16T22:40:00.000000000Z,1.23818,10
2018-04-16T22:43:00.000000000Z,1.23840,25
2018-04-16T22:44:00.000000000Z,1.23832,16
2018-04-16T22:45:00.000000000Z,1.23832,27
2018-04-16T22:46:00.000000000Z,1.23823,19
2018-04-16T22:47:00.000000000Z,1.23818,10
2018-04-16T22:48:00.000000000Z,1.23818,1
2018-04-16T22:49:00.000000000Z,1.23822,8
2018-04-16T22:50:00.000000000Z,1.23814,7
2018-04-16T22:52:00.000000000Z,1.23810,2
2018-04-16T22:53:00.000000000Z,1.23812,15
2018-04-16T22:56:00.000000000Z,1.23815,1
2018-04-16T22:57:00.000000000Z,1.23818,1
2018-04-16T23:00:00.000000000Z,1.23813,4
2018-04-16T23:01:00.000000000Z,1.23820,7
2018-04-16T23:02:00.000000000Z,1.23812,9
2018-04-16T23:03:00.000000000Z,1.23815,1
2018-04-16T23:06:00.000000000Z,1.23818,5
2018-04-16T23:07:00.000000000Z,1.23808,9
2018-04-16T23:08:00.000000000Z,1.23809,5
2018-04-16T23:09:00.000000000Z,1.23810,4
2018-04-16T23:10:00.000000000Z,1.23808,6
2018-04-16T23:11:00.000000000Z,1.23804,8
2018-04-16T23:12:00.000000000Z,1.23801,1
2018-04-16T23:13:00.000000000Z,1.23815,26
2018-04-16T23:14:00.000000000Z,1.23818,31
2018-04-16T23:15:00.000000000Z,1.23814,2
2018-04-16T23:16:00.000000000Z,1.23798,14
2018-04-16T23:17:00.000000000Z,1.23804,34
2018-04-16T23:18:00.000000000Z,1.23803,4
2018-04-16T23:19:00.000000000Z,1.23804,6
2018-04-16T23:20:00.000000000Z,1.23811,7
2018-04-16T23:21:00.000000000Z,1.23808,7
2018-04-16T23:22:00.000000000Z,1.23808,1
2018-04-16T23:23:00.000000000Z,1.23808,4
2018-04-16T23:24:00.000000000Z,1.23804,9
2018-04-16T23:25:00.000000000Z,1.23807,6
2018-04-16T23:26:00.000000000Z,1.23804,12
2018-04-16T23:29:00.000000000Z,1.23806,7
2018-04-16T23:31:00.000000000Z,1.23808,5
2018-04-16T23:32:00.000000000Z,1.23806,14
2018-04-16T23:33:00.000000000Z,1.23802,11
2018-04-16T23:34:00.000000000Z,1.23804,3
2018-04-16T23:35:00.000000000Z,1.23802,10
2018-04-16T23:36:00.000000000Z,1.23801,11
2018-04-16T23:37:00.000000000Z,1.23816,12
2018-04-16T23:38:00.000000000Z,1.23818,5
2018-04-16T23:39:00.000000000Z,1.23826,16
2018-04-16T23:40:00.000000000Z,1.23830,16
2018-04-16T23:41:00.000000000Z,1.23836,10
2018-04-16T23:42:00.000000000Z,1.23838,19
2018-04-16T23:43:00.000000000Z,1.23840,13
2018-04-16T23:44:00.000000000Z,1.23835,19
2018-04-16T23:45:00.000000000Z,1.23828,7
2018-04-16T23:46:00.000000000Z,1.23826,18
2018-04-16T23:47:00.000000000Z,1.23832,31
2018-04-16T23:48:00.000000000Z,1.23839,5
2018-04-16T23:49:00.000000000Z,1.23840,4
2018-04-16T23:51:00.000000000Z,1.23844,29
2018-04-16T23:52:00.000000000Z,1.23832,5
2018-04-16T23:53:00.000000000Z,1.23827,4
2018-04-16T23:54:00.000000000Z,1.23832,2
2018-04-16T23:55:00.000000000Z,1.23830,16
2018-04-16T23:56:00.000000000Z,1.23844,23
2018-04-16T23:57:00.000000000Z,1.23848,28
2018-04-16T23:58:00.000000000Z,1.23838,6
2018-04-16T23:59:00.000000000Z,1.23840,1
2018-04-17T00:00:00.000000000Z,1.23844,86
2018-04-17T00:01:00.000000000Z,1.23846,20
2018-04-17T00:02:00.000000000Z,1.23852,9
2018-04-17T00:03:00.000000000Z,1.23848,16
2018-04-17T00:04:00.000000000Z,1.23846,17
2018-04-17T00:05:00.000000000Z,1.23847,27
2018-04-17T00:06:00.000000000Z,1.23846,23
2018-04-17T00:07:00.000000000Z,1.23854,45
2018-04-17T00:08:00.000000000Z,1.23846,26
2018-04-17T00:09:00.000000000Z,1.23838,20
2018-04-17T00:10:00.000000000Z,1.23846,3
2018-04-17T00:11:00.000000000Z,1.23844,4
2018-04-17T00:12:00.000000000Z,1.23848,15
2018-04-17T00:13:00.000000000Z,1.23858,7
2018-04-17T00:14:00.000000000Z,1.23847,8
2018-04-17T00:18:00.000000000Z,1.23844,9
2018-04-17T00:19:00.000000000Z,1.23844,22
2018-04-17T00:20:00.000000000Z,1.23841,3
2018-04-17T00:21:00.000000000Z,1.23840,12
2018-04-17T00:22:00.000000000Z,1.23838,2
2018-04-17T00:23:00.000000000Z,1.23840,19
2018-04-17T00:24:00.000000000Z,1.23841,10
2018-04-17T00:26:00.000000000Z,1.23840,12
2018-04-17T00:27:00.000000000Z,1.23846,7
2018-04-17T00:29:00.000000000Z,1.23855,5
2018-04-17T00:30:00.000000000Z,1.23849,10
2018-04-17T00:31:00.000000000Z,1.23848,11
2018-04-17T00:32:00.000000000Z,1.23842,9
2018-04-17T00:34:00.000000000Z,1.23847,1
2018-04-17T00:36:00.000000000Z,1.23852,1
2018-04-17T00:37:00.000000000Z,1.23846,2
