time,EUR_USD_close,EUR_USD_volume,GBP_USD_close,GBP_USD_volume,USD_JPY_close,USD_JPY_volume,EUR_GBP_close,EUR_GBP_volume,EUR_JPY_close,EUR_JPY_volume,GBP_JPY_close,GBP_JPY_volume
2018-04-13T18:53:00.000000000Z,1.23310,33.0,1.42358,33.0,107.467,16.0,0.86620,4.0,132.520,16.0,152.990,27.0
2018-04-13T18:54:00.000000000Z,1.23304,26.0,1.42360,12.0,107.478,21.0,0.86612,7.0,132.525,15.0,153.006,27.0
2018-04-13T18:55:00.000000000Z,1.23316,29.0,1.42368,46.0,107.452,57.0,0.86614,5.0,132.501,28.0,152.979,70.0
2018-04-13T18:56:00.000000000Z,1.23316,13.0,1.42372,30.0,107.452,14.0,0.86612,5.0,132.508,10.0,152.986,29.0
2018-04-13T18:57:00.000000000Z,1.23314,16.0,1.42360,14.0,107.450,5.0,0.86618,2.0,132.502,6.0,152.969,17.0
2018-04-13T18:58:00.000000000Z,1.23306,14.0,1.42358,8.0,107.452,7.0,0.86615,1.0,132.491,7.0,152.964,14.0
2018-04-13T18:59:00.000000000Z,1.23314,46.0,1.42364,31.0,107.423,32.0,0.86618,5.0,132.468,31.0,152.936,61.0
2018-04-13T19:00:00.000000000Z,1.23344,106.0,1.42389,60.0,107.362,87.0,0.86622,10.0,132.425,51.0,152.875,120.0
2018-04-13T19:01:00.000000000Z,1.23361,56.0,1.42386,38.0,107.328,78.0,0.86636,8.0,132.406,46.0,152.827,92.0
2018-04-13T19:02:00.000000000Z,1.23358,56.0,1.42390,66.0,107.338,58.0,0.86628,13.0,132.408,35.0,152.843,92.0
2018-04-13T19:03:00.000000000Z,1.23364,30.0,1.42404,64.0,107.328,42.0,0.86634,11.0,132.412,34.0,152.837,61.0
