time,EUR_USD_close,EUR_USD_volume,GBP_USD_close,GBP_USD_volume,EUR_GBP_close,EUR_GBP_volume
2018-04-16T17:49:00.000000000Z,1.23788,28.0,1.43256,39.0,0.86413,4.0
2018-04-16T17:50:00.000000000Z,1.23781,26.0,1.43244,50.0,0.86415,7.0
2018-04-16T17:51:00.000000000Z,1.23780,7.0,1.43236,11.0,0.86420,2.0
2018-04-16T17:52:00.000000000Z,1.23781,19.0,1.43236,17.0,0.86424,6.0
2018-04-16T17:53:00.000000000Z,1.23776,16.0,1.43234,11.0,0.86420,2.0
2018-04-16T17:54:00.000000000Z,1.23768,36.0,1.43236,34.0,0.86410,6.0
2018-04-16T17:55:00.000000000Z,1.23766,23.0,1.43236,10.0,0.86410,2.0
2018-04-16T17:56:00.000000000Z,1.23779,14.0,1.43244,10.0,0.86414,4.0
2018-04-16T17:57:00.000000000Z,1.23778,9.0,1.43242,18.0,0.86418,7.0
2018-04-16T17:58:00.000000000Z,1.23774,13.0,1.43202,41.0,0.86436,10.0
2018-04-16T17:59:00.000000000Z,1.23772,12.0,1.43202,41.0,0.86432,4.0
2018-04-16T18:00:00.000000000Z,1.23770,36.0,1.43205,35.0,0.86430,10.0
2018-04-16T18:01:00.000000000Z,1.23774,14.0,1.43207,29.0,0.86431,14.0
2018-04-16T18:02:00.000000000Z,1.23773,18.0,1.43202,18.0,0.86432,4.0
2018-04-16T18:03:00.000000000Z,1.23776,13.0,1.43210,10.0,0.86432,4.0
2018-04-16T18:04:00.000000000Z,1.23780,11.0,1.43215,15.0,0.86432,4.0
2018-04-16T18:05:00.000000000Z,1.23780,11.0,1.43215,6.0,0.86430,1.0
2018-04-16T18:06:00.000000000Z,1.23786,4.0,1.43218,9.0,0.86436,2.0
2018-04-16T18:07:00.000000000Z,1.23790,9.0,1.43218,2.0,0.86438,5.0
2018-04-16T18:08:00.000000000Z,1.23789,18.0,1.43218,1.0,0.86435,1.0
2018-04-16T18:09:00.000000000Z,1.23780,22.0,1.43212,27.0,0.86432,5.0
2018-04-16T18:10:00.000000000Z,1.23780,12.0,1.43210,10.0,0.86435,3.0
2018-04-16T18:11:00.000000000Z,1.23791,9.0,1.43227,8.0,0.86432,3.0
2018-04-16T18:12:00.000000000Z,1.23791,14.0,1.43226,4.0,0.86432,6.0
2018-04-16T18:13:00.000000000Z,1.23793,3.0,1.43226,4.0,0.86432,6.0
2018-04-16T18:14:00.000000000Z,1.23786,6.0,1.43216,29.0,0.86433,8.0
2018-04-16T18:15:00.000000000Z,1.23788,9.0,1.43222,10.0,0.86428,2.0
2018-04-16T18:16:00.000000000Z,1.23795,6.0,1.43224,5.0,0.86433,2.0
2018-04-16T18:17:00.000000000Z,1.23793,8.0,1.43238,23.0,0.86424,6.0
2018-04-16T18:18:00.000000000Z,1.23792,13.0,1.43245,7.0,0.86420,4.0
2018-04-16T18:19:00.000000000Z,1.23789,7.0,1.43252,9.0,0.86414,5.0
2018-04-16T18:20:00.000000000Z,1.23792,4.0,1.43256,4.0,0.86411,1.0
2018-04-16T18:21:00.000000000Z,1.23790,9.0,1.43244,25.0,0.86421,10.0
2018-04-16T18:22:00.000000000Z,1.23793,8.0,1.43246,8.0,0.86424,3.0
2018-04-16T18:23:00.000000000Z,1.23785,6.0,1.43238,10.0,0.86422,3.0
2018-04-16T18:24:00.000000000Z,1.23788,16.0,1.43247,44.0,0.86417,6.0
2018-04-16T18:25:00.000000000Z,1.23775,35.0,1.43236,18.0,0.86415,5.0
2018-04-16T18:26:00.000000000Z,1.23784,8.0,1.43244,3.0,0.86415,5.0
2018-04-16T18:27:00.000000000Z,1.23782,16.0,1.43242,8.0,0.86415,4.0
2018-04-16T18:28:00.000000000Z,1.23796,10.0,1.43254,3.0,0.86418,3.0
2018-04-16T18:29:00.000000000Z,1.23791,1.0,1.43254,3.0,0.86418,3.0
2018-04-16T18:30:00.000000000Z,1.23787,16.0,1.43254,3.0,0.86409,3.0
2018-04-16T18:31:00.000000000Z,1.23785,21.0,1.43247,17.0,0.86413,7.0
2018-04-16T18:32:00.000000000Z,1.23789,5.0,1.43245,6.0,0.86416,5.0
2018-04-16T18:33:00.000000000Z,1.23790,7.0,1.43245,6.0,0.86416,5.0
2018-04-16T18:34:00.000000000Z,1.23794,3.0,1.43257,3.0,0.86414,3.0
2018-04-16T18:35:00.000000000Z,1.23794,3.0,1.43258,21.0,0.86414,2.0
2018-04-16T18:36:00.000000000Z,1.23791,6.0,1.43258,21.0,0.86414,2.0
2018-04-16T18:37:00.000000000Z,1.23798,3.0,1.43264,2.0,0.86412,1.0
2018-04-16T18:38:00.000000000Z,1.23799,6.0,1.43266,17.0,0.86413,3.0
2018-04-16T18:39:00.000000000Z,1.23796,7.0,1.43264,8.0,0.86413,2.0
2018-04-16T18:40:00.000000000Z,1.23803,10.0,1.43253,29.0,0.86422,6.0
2018-04-16T18:41:00.000000000Z,1.23804,3.0,1.43254,10.0,0.86422,2.0
2018-04-16T18:42:00.000000000Z,1.23806,8.0,1.43256,19.0,0.86424,3.0
2018-04-16T18:43:00.000000000Z,1.23801,7.0,1.43249,4.0,0.86428,2.0
2018-04-16T18:44:00.000000000Z,1.23802,15.0,1.43248,5.0,0.86426,1.0
2018-04-16T18:45:00.000000000Z,1.23794,19.0,1.43260,3.0,0.86416,5.0
2018-04-16T18:46:00.000000000Z,1.23794,6.0,1.43258,10.0,0.86412,2.0
2018-04-16T18:47:00.000000000Z,1.23798,7.0,1.43270,3.0,0.86408,3.0
2018-04-16T18:48:00.000000000Z,1.23795,10.0,1.43276,33.0,0.86406,7.0
2018-04-16T18:49:00.000000000Z,1.23798,6.0,1.43280,5.0,0.86404,5.0
2018-04-16T18:50:00.000000000Z,1.23818,40.0,1.43280,34.0,0.86416,9.0
2018-04-16T18:51:00.000000000Z,1.23816,9.0,1.43284,6.0,0.86414,3.0
2018-04-16T18:52:00.000000000Z,1.23813,6.0,1.43286,11.0,0.86410,2.0
2018-04-16T18:53:00.000000000Z,1.23817,3.0,1.43298,4.0,0.86408,1.0
2018-04-16T18:54:00.000000000Z,1.23814,23.0,1.43292,14.0,0.86408,6.0
2018-04-16T18:55:00.000000000Z,1.23817,7.0,1.43300,9.0,0.86403,4.0
2018-04-16T18:56:00.000000000Z,1.23810,6.0,1.43294,2.0,0.86405,1.0
2018-04-16T18:57:00.000000000Z,1.23812,5.0,1.43292,15.0,0.86403,5.0
2018-04-16T18:58:00.000000000Z,1.23820,7.0,1.43311,43.0,0.86398,4.0
2018-04-16T18:59:00.000000000Z,1.23808,91.0,1.43318,103.0,0.86388,22.0
2018-04-16T19:00:00.000000000Z,1.23818,16.0,1.43312,22.0,0.86394,12.0
2018-04-16T19:01:00.000000000Z,1.23818,15.0,1.43320,13.0,0.86392,6.0
2018-04-16T19:02:00.000000000Z,1.23818,14.0,1.43318,7.0,0.86393,6.0
2018-04-16T19:03:00.000000000Z,1.23814,23.0,1.43328,11.0,0.86386,5.0
2018-04-16T19:04:00.000000000Z,1.23806,13.0,1.43320,9.0,0.86387,6.0
2018-04-16T19:05:00.000000000Z,1.23806,19.0,1.43307,17.0,0.86388,9.0
2018-04-16T19:06:00.000000000Z,1.23794,46.0,1.43288,25.0,0.86391,7.0
2018-04-16T19:07:00.000000000Z,1.23781,19.0,1.43298,18.0,0.86380,5.0
2018-04-16T19:08:00.000000000Z,1.23788,16.0,1.43312,15.0,0.86375,4.0
2018-04-16T19:09:00.000000000Z,1.23784,11.0,1.43322,9.0,0.86371,2.0
2018-04-16T19:10:00.000000000Z,1.23786,2.0,1.43319,9.0,0.86376,4.0
2018-04-16T19:11:00.000000000Z,1.23774,6.0,1.43306,18.0,0.86373,3.0
2018-04-16T19:12:00.000000000Z,1.23774,9.0,1.43313,3.0,0.86368,4.0
2018-04-16T19:13:00.000000000Z,1.23774,9.0,1.43313,3.0,0.86368,2.0
2018-04-16T19:14:00.000000000Z,1.23773,5.0,1.43269,27.0,0.86391,14.0
2018-04-16T19:15:00.000000000Z,1.23785,3.0,1.43308,89.0,0.86378,16.0
2018-04-16T19:16:00.000000000Z,1.23780,9.0,1.43300,16.0,0.86378,16.0
2018-04-16T19:17:00.000000000Z,1.23775,4.0,1.43293,1.0,0.86381,3.0
2018-04-16T19:18:00.000000000Z,1.23773,2.0,1.43293,1.0,0.86381,3.0
2018-04-16T19:19:00.000000000Z,1.23776,9.0,1.43292,4.0,0.86378,1.0
2018-04-16T19:20:00.000000000Z,1.23774,7.0,1.43296,12.0,0.86378,1.0
2018-04-16T19:21:00.000000000Z,1.23770,11.0,1.43290,20.0,0.86376,1.0
2018-04-16T19:22:00.000000000Z,1.23767,5.0,1.43276,14.0,0.86382,2.0
2018-04-16T19:23:00.000000000Z,1.23767,5.0,1.43286,13.0,0.86379,3.0
2018-04-16T19:24:00.000000000Z,1.23767,5.0,1.43288,14.0,0.86379,3.0
2018-04-16T19:25:00.000000000Z,1.23766,15.0,1.43278,21.0,0.86384,4.0
2018-04-16T19:26:00.000000000Z,1.23760,7.0,1.43279,6.0,0.86378,2.0
2018-04-16T19:27:00.000000000Z,1.23764,11.0,1.43280,19.0,0.86378,4.0
2018-04-16T19:28:00.000000000Z,1.23762,25.0,1.43278,15.0,0.86378,4.0
2018-04-16T19:29:00.000000000Z,1.23752,20.0,1.43276,21.0,0.86376,5.0
2018-04-16T19:30:00.000000000Z,1.23755,10.0,1.43276,21.0,0.86376,2.0
2018-04-16T19:31:00.000000000Z,1.23754,6.0,1.43280,9.0,0.86369,3.0
2018-04-16T19:32:00.000000000Z,1.23755,6.0,1.43278,17.0,0.86374,8.0
2018-04-16T19:33:00.000000000Z,1.23749,6.0,1.43277,1.0,0.86372,1.0
2018-04-16T19:34:00.000000000Z,1.23755,5.0,1.43276,14.0,0.86376,2.0
2018-04-16T19:35:00.000000000Z,1.23758,14.0,1.43279,24.0,0.86376,4.0
2018-04-16T19:36:00.000000000Z,1.23756,10.0,1.43278,9.0,0.86376,4.0
2018-04-16T19:37:00.000000000Z,1.23746,20.0,1.43277,1.0,0.86372,2.0
2018-04-16T19:38:00.000000000Z,1.23755,11.0,1.43288,29.0,0.86368,10.0
2018-04-16T19:39:00.000000000Z,1.23754,7.0,1.43301,6.0,0.86365,7.0
2018-04-16T19:40:00.000000000Z,1.23760,7.0,1.43316,62.0,0.86356,22.0
2018-04-16T19:41:00.000000000Z,1.23755,32.0,1.43314,88.0,0.86352,27.0
2018-04-16T19:42:00.000000000Z,1.23754,6.0,1.43316,21.0,0.86350,3.0
2018-04-16T19:43:00.000000000Z,1.23752,4.0,1.43330,21.0,0.86339,4.0
2018-04-16T19:44:00.000000000Z,1.23752,4.0,1.43340,16.0,0.86334,8.0
2018-04-16T19:45:00.000000000Z,1.23762,12.0,1.43342,19.0,0.86339,14.0
2018-04-16T19:46:00.000000000Z,1.23772,10.0,1.43342,19.0,0.86345,3.0
2018-04-16T19:47:00.000000000Z,1.23772,10.0,1.43345,5.0,0.86344,4.0
2018-04-16T19:48:00.000000000Z,1.23770,10.0,1.43336,16.0,0.86348,1.0
2018-04-16T19:49:00.000000000Z,1.23762,21.0,1.43354,15.0,0.86336,5.0
2018-04-16T19:50:00.000000000Z,1.23774,7.0,1.43341,20.0,0.86351,8.0
2018-04-16T19:51:00.000000000Z,1.23770,5.0,1.43346,3.0,0.86344,3.0
2018-04-16T19:52:00.000000000Z,1.23765,2.0,1.43346,11.0,0.86340,4.0
2018-04-16T19:53:00.000000000Z,1.23760,16.0,1.43346,11.0,0.86340,4.0
2018-04-16T19:54:00.000000000Z,1.23754,22.0,1.43346,5.0,0.86336,2.0
2018-04-16T19:55:00.000000000Z,1.23754,22.0,1.43344,9.0,0.86334,3.0
2018-04-16T19:56:00.000000000Z,1.23751,8.0,1.43343,15.0,0.86331,3.0
2018-04-16T19:57:00.000000000Z,1.23752,6.0,1.43350,12.0,0.86329,5.0
2018-04-16T19:58:00.000000000Z,1.23756,8.0,1.43354,20.0,0.86328,4.0
2018-04-16T19:59:00.000000000Z,1.23759,5.0,1.43364,27.0,0.86326,9.0
2018-04-16T20:00:00.000000000Z,1.23762,5.0,1.43354,34.0,0.86334,16.0
2018-04-16T20:01:00.000000000Z,1.23770,3.0,1.43360,6.0,0.86334,2.0
2018-04-16T20:02:00.000000000Z,1.23769,5.0,1.43360,8.0,0.86334,2.0
2018-04-16T20:03:00.000000000Z,1.23774,23.0,1.43362,27.0,0.86336,11.0
2018-04-16T20:04:00.000000000Z,1.23784,11.0,1.43372,14.0,0.86336,2.0
2018-04-16T20:05:00.000000000Z,1.23785,13.0,1.43376,12.0,0.86338,3.0
2018-04-16T20:06:00.000000000Z,1.23790,6.0,1.43389,31.0,0.86332,5.0
2018-04-16T20:07:00.000000000Z,1.23787,5.0,1.43378,22.0,0.86332,2.0
2018-04-16T20:08:00.000000000Z,1.23787,5.0,1.43380,7.0,0.86332,2.0
2018-04-16T20:09:00.000000000Z,1.23784,2.0,1.43380,1.0,0.86330,1.0
2018-04-16T20:10:00.000000000Z,1.23784,2.0,1.43386,4.0,0.86328,1.0
2018-04-16T20:11:00.000000000Z,1.23784,2.0,1.43378,3.0,0.86334,3.0
2018-04-16T20:12:00.000000000Z,1.23784,2.0,1.43366,6.0,0.86338,2.0
2018-04-16T20:13:00.000000000Z,1.23784,2.0,1.43381,37.0,0.86332,5.0
2018-04-16T20:14:00.000000000Z,1.23792,5.0,1.43382,7.0,0.86337,2.0
2018-04-16T20:15:00.000000000Z,1.23797,4.0,1.43382,3.0,0.86337,2.0
2018-04-16T20:16:00.000000000Z,1.23800,2.0,1.43390,11.0,0.86334,1.0
2018-04-16T20:17:00.000000000Z,1.23794,11.0,1.43390,5.0,0.86330,2.0
2018-04-16T20:18:00.000000000Z,1.23800,54.0,1.43402,35.0,0.86326,18.0
2018-04-16T20:19:00.000000000Z,1.23800,7.0,1.43408,7.0,0.86327,6.0
2018-04-16T20:20:00.000000000Z,1.23807,36.0,1.43407,43.0,0.86338,13.0
2018-04-16T20:21:00.000000000Z,1.23824,31.0,1.43414,2.0,0.86337,15.0
2018-04-16T20:22:00.000000000Z,1.23814,40.0,1.43417,13.0,0.86336,19.0
2018-04-16T20:23:00.000000000Z,1.23816,29.0,1.43410,44.0,0.86339,9.0
2018-04-16T20:24:00.000000000Z,1.23814,27.0,1.43408,19.0,0.86339,6.0
2018-04-16T20:25:00.000000000Z,1.23809,14.0,1.43439,39.0,0.86317,20.0
2018-04-16T20:26:00.000000000Z,1.23822,13.0,1.43426,32.0,0.86332,11.0
2018-04-16T20:27:00.000000000Z,1.23824,4.0,1.43415,18.0,0.86342,8.0
2018-04-16T20:28:00.000000000Z,1.23801,14.0,1.43386,45.0,0.86339,17.0
2018-04-16T20:29:00.000000000Z,1.23813,9.0,1.43383,17.0,0.86350,5.0
2018-04-16T20:30:00.000000000Z,1.23816,12.0,1.43381,37.0,0.86353,9.0
2018-04-16T20:31:00.000000000Z,1.23820,29.0,1.43386,43.0,0.86351,15.0
2018-04-16T20:32:00.000000000Z,1.23832,9.0,1.43396,46.0,0.86355,14.0
2018-04-16T20:33:00.000000000Z,1.23832,40.0,1.43398,25.0,0.86352,9.0
2018-04-16T20:34:00.000000000Z,1.23826,44.0,1.43397,47.0,0.86352,11.0
2018-04-16T20:35:00.000000000Z,1.23839,56.0,1.43406,31.0,0.86357,10.0
2018-04-16T20:36:00.000000000Z,1.23835,37.0,1.43406,2.0,0.86353,10.0
2018-04-16T20:37:00.000000000Z,1.23832,9.0,1.43406,2.0,0.86348,2.0
2018-04-16T20:38:00.000000000Z,1.23808,17.0,1.43405,19.0,0.86338,7.0
2018-04-16T20:39:00.000000000Z,1.23822,23.0,1.43408,26.0,0.86343,4.0
2018-04-16T20:40:00.000000000Z,1.23826,7.0,1.43412,33.0,0.86345,1.0
2018-04-16T20:41:00.000000000Z,1.23826,2.0,1.43409,9.0,0.86348,1.0
2018-04-16T20:42:00.000000000Z,1.23829,3.0,1.43409,9.0,0.86348,1.0
2018-04-16T20:43:00.000000000Z,1.23829,3.0,1.43412,23.0,0.86346,5.0
2018-04-16T20:44:00.000000000Z,1.23830,7.0,1.43409,27.0,0.86352,5.0
2018-04-16T20:45:00.000000000Z,1.23824,6.0,1.43408,5.0,0.86348,4.0
2018-04-16T20:46:00.000000000Z,1.23820,1.0,1.43408,14.0,0.86344,2.0
2018-04-16T20:47:00.000000000Z,1.23820,1.0,1.43408,3.0,0.86346,1.0
2018-04-16T20:48:00.000000000Z,1.23816,1.0,1.43406,10.0,0.86343,1.0
2018-04-16T20:49:00.000000000Z,1.23816,1.0,1.43404,4.0,0.86343,1.0
2018-04-16T20:50:00.000000000Z,1.23814,1.0,1.43388,31.0,0.86351,6.0
2018-04-16T20:51:00.000000000Z,1.23809,1.0,1.43392,4.0,0.86344,3.0
2018-04-16T20:52:00.000000000Z,1.23804,3.0,1.43398,1.0,0.86340,2.0
2018-04-16T20:53:00.000000000Z,1.23798,15.0,1.43394,6.0,0.86339,2.0
2018-04-16T20:54:00.000000000Z,1.23803,8.0,1.43390,14.0,0.86341,3.0
2018-04-16T20:55:00.000000000Z,1.23792,21.0,1.43382,39.0,0.86342,10.0
2018-04-16T20:56:00.000000000Z,1.23801,4.0,1.43384,17.0,0.86344,1.0
2018-04-16T20:57:00.000000000Z,1.23792,17.0,1.43384,17.0,0.86340,2.0
2018-04-16T20:58:00.000000000Z,1.23790,20.0,1.43380,21.0,0.86336,3.0
2018-04-16T20:59:00.000000000Z,1.23792,32.0,1.43395,17.0,0.86342,2.0
2018-04-16T21:01:00.000000000Z,1.23798,2.0,1.43365,2.0,0.86361,1.0
2018-04-16T21:02:00.000000000Z,1.23809,4.0,1.43364,10.0,0.86360,2.0
2018-04-16T21:03:00.000000000Z,1.23809,4.0,1.43380,17.0,0.86360,2.0
2018-04-16T21:05:00.000000000Z,1.23806,1.0,1.43360,4.0,0.86356,1.0
2018-04-16T21:06:00.000000000Z,1.23797,7.0,1.43361,1.0,0.86356,1.0
2018-04-16T21:07:00.000000000Z,1.23797,2.0,1.43361,1.0,0.86356,1.0
2018-04-16T21:08:00.000000000Z,1.23799,6.0,1.43361,1.0,0.86356,1.0
2018-04-16T21:09:00.000000000Z,1.23798,11.0,1.43361,1.0,0.86356,1.0
2018-04-16T21:10:00.000000000Z,1.23797,2.0,1.43361,5.0,0.86353,1.0
2018-04-16T21:11:00.000000000Z,1.23802,10.0,1.43384,6.0,0.86356,1.0
2018-04-16T21:12:00.000000000Z,1.23806,14.0,1.43384,6.0,0.86356,1.0
2018-04-16T21:13:00.000000000Z,1.23811,19.0,1.43385,3.0,0.86356,1.0
2018-04-16T21:15:00.000000000Z,1.23811,2.0,1.43384,5.0,0.86356,2.0
2018-04-16T21:16:00.000000000Z,1.23811,2.0,1.43384,5.0,0.86359,1.0
2018-04-16T21:17:00.000000000Z,1.23800,5.0,1.43383,1.0,0.86356,1.0
2018-04-16T21:18:00.000000000Z,1.23806,1.0,1.43384,6.0,0.86354,1.0
2018-04-16T21:19:00.000000000Z,1.23804,2.0,1.43388,8.0,0.86352,1.0
2018-04-16T21:20:00.000000000Z,1.23804,2.0,1.43387,4.0,0.86352,1.0
2018-04-16T21:22:00.000000000Z,1.23804,2.0,1.43387,1.0,0.86352,1.0
2018-04-16T21:23:00.000000000Z,1.23804,2.0,1.43394,18.0,0.86349,1.0
2018-04-16T21:24:00.000000000Z,1.23804,2.0,1.43392,3.0,0.86349,1.0
2018-04-16T21:25:00.000000000Z,1.23804,2.0,1.43394,4.0,0.86349,1.0
2018-04-16T21:26:00.000000000Z,1.23804,2.0,1.43392,3.0,0.86349,1.0
2018-04-16T21:27:00.000000000Z,1.23812,1.0,1.43392,4.0,0.86349,1.0
2018-04-16T21:28:00.000000000Z,1.23808,2.0,1.43392,1.0,0.86352,1.0
2018-04-16T21:29:00.000000000Z,1.23810,1.0,1.43368,4.0,0.86352,1.0
2018-04-16T21:30:00.000000000Z,1.23800,5.0,1.43360,29.0,0.86352,1.0
2018-04-16T21:31:00.000000000Z,1.23800,5.0,1.43363,6.0,0.86348,1.0
2018-04-16T21:32:00.000000000Z,1.23800,5.0,1.43364,9.0,0.86348,1.0
2018-04-16T21:33:00.000000000Z,1.23800,5.0,1.43363,3.0,0.86348,1.0
2018-04-16T21:34:00.000000000Z,1.23807,27.0,1.43364,1.0,0.86348,1.0
2018-04-16T21:35:00.000000000Z,1.23808,15.0,1.43385,1.0,0.86348,1.0
2018-04-16T21:36:00.000000000Z,1.23808,6.0,1.43378,19.0,0.86355,2.0
2018-04-16T21:37:00.000000000Z,1.23808,10.0,1.43394,24.0,0.86346,3.0
2018-04-16T21:38:00.000000000Z,1.23798,47.0,1.43394,5.0,0.86346,3.0
2018-04-16T21:39:00.000000000Z,1.23798,39.0,1.43394,5.0,0.86346,3.0
2018-04-16T21:40:00.000000000Z,1.23798,13.0,1.43398,3.0,0.86346,3.0
2018-04-16T21:41:00.000000000Z,1.23804,2.0,1.43393,8.0,0.86346,3.0
2018-04-16T21:42:00.000000000Z,1.23796,1.0,1.43393,4.0,0.86346,3.0
2018-04-16T21:43:00.000000000Z,1.23796,10.0,1.43394,2.0,0.86346,3.0
2018-04-16T21:44:00.000000000Z,1.23803,10.0,1.43394,3.0,0.86346,3.0
2018-04-16T21:45:00.000000000Z,1.23810,2.0,1.43399,8.0,0.86342,1.0
2018-04-16T21:46:00.000000000Z,1.23806,1.0,1.43395,7.0,0.86346,1.0
2018-04-16T21:47:00.000000000Z,1.23806,1.0,1.43370,8.0,0.86346,1.0
2018-04-16T21:48:00.000000000Z,1.23806,1.0,1.43366,10.0,0.86346,1.0
2018-04-16T21:49:00.000000000Z,1.23804,11.0,1.43392,8.0,0.86346,1.0
2018-04-16T21:50:00.000000000Z,1.23807,1.0,1.43393,3.0,0.86346,1.0
2018-04-16T21:51:00.000000000Z,1.23813,8.0,1.43394,3.0,0.86348,1.0
2018-04-16T21:52:00.000000000Z,1.23813,8.0,1.43394,148.0,0.86353,6.0
2018-04-16T21:53:00.000000000Z,1.23813,15.0,1.43412,48.0,0.86346,2.0
2018-04-16T21:54:00.000000000Z,1.23820,2.0,1.43364,450.0,0.86354,9.0
2018-04-16T21:55:00.000000000Z,1.23814,12.0,1.43372,683.0,0.86344,19.0
2018-04-16T21:56:00.000000000Z,1.23814,12.0,1.43366,15.0,0.86350,2.0
2018-04-16T21:57:00.000000000Z,1.23804,45.0,1.43366,258.0,0.86348,11.0
2018-04-16T21:58:00.000000000Z,1.23798,21.0,1.43362,45.0,0.86350,7.0
2018-04-16T21:59:00.000000000Z,1.23802,23.0,1.43361,12.0,0.86352,1.0
2018-04-16T22:00:00.000000000Z,1.23798,45.0,1.43380,90.0,0.86352,10.0
2018-04-16T22:01:00.000000000Z,1.23802,43.0,1.43368,83.0,0.86352,10.0
2018-04-16T22:02:00.000000000Z,1.23804,34.0,1.43368,40.0,0.86350,7.0
2018-04-16T22:03:00.000000000Z,1.23804,34.0,1.43366,7.0,0.86350,4.0
2018-04-16T22:04:00.000000000Z,1.23793,16.0,1.43368,15.0,0.86346,9.0
2018-04-16T22:05:00.000000000Z,1.23789,32.0,1.43364,31.0,0.86346,8.0
2018-04-16T22:06:00.000000000Z,1.23796,34.0,1.43388,19.0,0.86341,4.0
2018-04-16T22:07:00.000000000Z,1.23806,5.0,1.43381,29.0,0.86351,4.0
2018-04-16T22:08:00.000000000Z,1.23810,30.0,1.43383,12.0,0.86356,2.0
2018-04-16T22:09:00.000000000Z,1.23810,8.0,1.43380,6.0,0.86356,2.0
2018-04-16T22:10:00.000000000Z,1.23807,7.0,1.43382,5.0,0.86354,1.0
2018-04-16T22:11:00.000000000Z,1.23808,21.0,1.43384,8.0,0.86352,1.0
2018-04-16T22:12:00.000000000Z,1.23806,1.0,1.43384,8.0,0.86350,1.0
2018-04-16T22:13:00.000000000Z,1.23814,3.0,1.43387,11.0,0.86350,2.0
2018-04-16T22:14:00.000000000Z,1.23808,13.0,1.43374,15.0,0.86346,3.0
2018-04-16T22:15:00.000000000Z,1.23808,20.0,1.43377,15.0,0.86348,1.0
2018-04-16T22:16:00.000000000Z,1.23808,13.0,1.43378,11.0,0.86348,1.0
2018-04-16T22:17:00.000000000Z,1.23816,10.0,1.43376,10.0,0.86353,2.0
2018-04-16T22:18:00.000000000Z,1.23816,14.0,1.43378,10.0,0.86356,1.0
2018-04-16T22:19:00.000000000Z,1.23822,14.0,1.43394,24.0,0.86350,2.0
2018-04-16T22:20:00.000000000Z,1.23825,5.0,1.43396,45.0,0.86346,4.0
2018-04-16T22:21:00.000000000Z,1.23825,13.0,1.43405,19.0,0.86346,2.0
2018-04-16T22:22:00.000000000Z,1.23834,31.0,1.43428,98.0,0.86340,12.0
2018-04-16T22:23:00.000000000Z,1.23819,21.0,1.43426,71.0,0.86332,12.0
2018-04-16T22:24:00.000000000Z,1.23822,10.0,1.43424,25.0,0.86334,1.0
2018-04-16T22:25:00.000000000Z,1.23818,12.0,1.43388,66.0,0.86349,10.0
2018-04-16T22:26:00.000000000Z,1.23830,22.0,1.43388,66.0,0.86358,6.0
2018-04-16T22:27:00.000000000Z,1.23834,6.0,1.43385,31.0,0.86362,4.0
2018-04-16T22:28:00.000000000Z,1.23829,12.0,1.43402,18.0,0.86356,4.0
2018-04-16T22:29:00.000000000Z,1.23824,1.0,1.43402,29.0,0.86354,1.0
2018-04-16T22:30:00.000000000Z,1.23823,5.0,1.43390,30.0,0.86356,1.0
2018-04-16T22:31:00.000000000Z,1.23813,8.0,1.43390,13.0,0.86354,1.0
2018-04-16T22:32:00.000000000Z,1.23814,8.0,1.43390,13.0,0.86352,1.0
2018-04-16T22:33:00.000000000Z,1.23814,8.0,1.43391,6.0,0.86352,1.0
2018-04-16T22:34:00.000000000Z,1.23814,8.0,1.43392,8.0,0.86352,1.0
2018-04-16T22:35:00.000000000Z,1.23816,8.0,1.43393,11.0,0.86352,1.0
2018-04-16T22:36:00.000000000Z,1.23808,8.0,1.43392,21.0,0.86352,1.0
2018-04-16T22:37:00.000000000Z,1.23808,5.0,1.43392,17.0,0.86350,1.0
2018-04-16T22:38:00.000000000Z,1.23808,5.0,1.43409,66.0,0.86338,9.0
2018-04-16T22:39:00.000000000Z,1.23828,45.0,1.43404,82.0,0.86355,13.0
2018-04-16T22:40:00.000000000Z,1.23818,10.0,1.43405,38.0,0.86348,7.0
2018-04-16T22:41:00.000000000Z,1.23818,10.0,1.43392,44.0,0.86348,8.0
2018-04-16T22:42:00.000000000Z,1.23818,10.0,1.43390,20.0,0.86345,1.0
2018-04-16T22:43:00.000000000Z,1.23840,25.0,1.43392,42.0,0.86356,13.0
2018-04-16T22:44:00.000000000Z,1.23832,16.0,1.43396,18.0,0.86352,4.0
2018-04-16T22:45:00.000000000Z,1.23832,27.0,1.43406,90.0,0.86344,20.0
2018-04-16T22:46:00.000000000Z,1.23823,19.0,1.43391,21.0,0.86350,7.0
2018-04-16T22:47:00.000000000Z,1.23818,10.0,1.43393,17.0,0.86350,4.0
2018-04-16T22:48:00.000000000Z,1.23818,1.0,1.43392,2.0,0.86350,4.0
2018-04-16T22:49:00.000000000Z,1.23822,8.0,1.43391,17.0,0.86350,4.0
2018-04-16T22:50:00.000000000Z,1.23814,7.0,1.43392,7.0,0.86350,4.0
2018-04-16T22:51:00.000000000Z,1.23814,7.0,1.43387,7.0,0.86350,4.0
2018-04-16T22:52:00.000000000Z,1.23810,2.0,1.43376,17.0,0.86352,1.0
2018-04-16T22:53:00.000000000Z,1.23812,15.0,1.43376,4.0,0.86352,2.0
2018-04-16T22:54:00.000000000Z,1.23812,15.0,1.43376,4.0,0.86352,2.0
2018-04-16T22:55:00.000000000Z,1.23812,15.0,1.43376,6.0,0.86352,2.0
